job_seeker: hannes2000; similarity_score: 0.94897
job_seeker: torkable; similarity_score: 0.94897
job_seeker: yowmamasita; similarity_score: 0.94416
job_seeker: FiddlerClamp; similarity_score: 0.94416
job_seeker: vdimarco; similarity_score: 0.94415
job_seeker: new_user_name; similarity_score: 0.94415
job_seeker: colsandurz; similarity_score: 0.94415
job_seeker: ainiriand; similarity_score: 0.93939
job_seeker: quiqueqs; similarity_score: 0.93938
job_seeker: dsfreed; similarity_score: 0.93466
job_seeker: mishkovski; similarity_score: 0.93466
job_seeker: Stamy; similarity_score: 0.93466
job_seeker: saigrandhi; similarity_score: 0.92999
job_seeker: RamunasM; similarity_score: 0.92537
job_seeker: SerialMiller; similarity_score: 0.92537
job_seeker: egorbatik; similarity_score: 0.92536
job_seeker: batjaa; similarity_score: 0.92536
job_seeker: phish; similarity_score: 0.92536
job_seeker: Hobart116; similarity_score: 0.92536
job_seeker: gkelly; similarity_score: 0.92079
job_seeker: wmil; similarity_score: 0.92078
job_seeker: sauravt; similarity_score: 0.91625
job_seeker: jbza; similarity_score: 0.91625
job_seeker: jivux; similarity_score: 0.91625
job_seeker: pluc; similarity_score: 0.91624
job_seeker: pknerd; similarity_score: 0.91176
job_seeker: agurha; similarity_score: 0.91176
job_seeker: frontsideair; similarity_score: 0.91176
job_seeker: jdbiggs; similarity_score: 0.91175
job_seeker: domedefelice; similarity_score: 0.91175
job_seeker: sharmanaetor; similarity_score: 0.90731
job_seeker: hyunwoona; similarity_score: 0.90291
job_seeker: jokoon; similarity_score: 0.90291
job_seeker: webjac; similarity_score: 0.90290
job_seeker: anujpasricha; similarity_score: 0.89854
job_seeker: yesyesnooo; similarity_score: 0.89854
job_seeker: speeder; similarity_score: 0.89854
job_seeker: chad_strategic; similarity_score: 0.89422
job_seeker: harrychenca; similarity_score: 0.89422
job_seeker: v1ct0r; similarity_score: 0.89422
job_seeker: greenjellybean; similarity_score: 0.88995
job_seeker: sfythe; similarity_score: 0.88994
job_seeker: Nullslash; similarity_score: 0.88150
job_seeker: 3zzy; similarity_score: 0.87735
job_seeker: JoshuaDavid; similarity_score: 0.87735
job_seeker: srpoder; similarity_score: 0.87323
