job_seeker: hannes2000; similarity_score: 0.93243
job_seeker: FiddlerClamp; similarity_score: 0.92616
job_seeker: vdimarco; similarity_score: 0.91999
job_seeker: yowmamasita; similarity_score: 0.91999
job_seeker: colsandurz; similarity_score: 0.91999
job_seeker: torkable; similarity_score: 0.91999
job_seeker: quiqueqs; similarity_score: 0.91999
job_seeker: new_user_name; similarity_score: 0.91999
job_seeker: ainiriand; similarity_score: 0.91999
job_seeker: mishkovski; similarity_score: 0.91390
job_seeker: RamunasM; similarity_score: 0.90789
job_seeker: dsfreed; similarity_score: 0.90195
job_seeker: Stamy; similarity_score: 0.90195
job_seeker: SerialMiller; similarity_score: 0.89610
job_seeker: pluc; similarity_score: 0.89609
job_seeker: wmil; similarity_score: 0.89609
job_seeker: batjaa; similarity_score: 0.89609
job_seeker: egorbatik; similarity_score: 0.89609
job_seeker: phish; similarity_score: 0.89609
job_seeker: Hobart116; similarity_score: 0.89609
job_seeker: sauravt; similarity_score: 0.89031
job_seeker: domedefelice; similarity_score: 0.88461
job_seeker: saigrandhi; similarity_score: 0.88460
job_seeker: gkelly; similarity_score: 0.88460
job_seeker: jdbiggs; similarity_score: 0.88460
job_seeker: jivux; similarity_score: 0.87898
job_seeker: jbza; similarity_score: 0.87897
job_seeker: jokoon; similarity_score: 0.87897
job_seeker: pknerd; similarity_score: 0.87341
job_seeker: sharmanaetor; similarity_score: 0.87341
job_seeker: hyunwoona; similarity_score: 0.87341
job_seeker: frontsideair; similarity_score: 0.86792
job_seeker: agurha; similarity_score: 0.86792
job_seeker: yesyesnooo; similarity_score: 0.86249
job_seeker: anujpasricha; similarity_score: 0.85714
job_seeker: chad_strategic; similarity_score: 0.85713
job_seeker: greenjellybean; similarity_score: 0.85713
job_seeker: speeder; similarity_score: 0.85185
job_seeker: webjac; similarity_score: 0.85184
job_seeker: harrychenca; similarity_score: 0.84662
job_seeker: v1ct0r; similarity_score: 0.84661
job_seeker: JoshuaDavid; similarity_score: 0.84145
job_seeker: sfythe; similarity_score: 0.83635
job_seeker: ucacian; similarity_score: 0.83131
job_seeker: Nullslash; similarity_score: 0.82634
job_seeker: rogerbinns; similarity_score: 0.82634
job_seeker: asfarley; similarity_score: 0.82634
job_seeker: srpoder; similarity_score: 0.82142
