job_seeker: hannes2000; similarity_score: 0.94317
job_seeker: FiddlerClamp; similarity_score: 0.94317
job_seeker: colsandurz; similarity_score: 0.93785
job_seeker: vdimarco; similarity_score: 0.93784
job_seeker: ainiriand; similarity_score: 0.93258
job_seeker: quiqueqs; similarity_score: 0.93257
job_seeker: yowmamasita; similarity_score: 0.93257
job_seeker: new_user_name; similarity_score: 0.92737
job_seeker: torkable; similarity_score: 0.92737
job_seeker: mishkovski; similarity_score: 0.92737
job_seeker: saigrandhi; similarity_score: 0.92221
job_seeker: dsfreed; similarity_score: 0.92221
job_seeker: Hobart116; similarity_score: 0.91712
job_seeker: pluc; similarity_score: 0.91712
job_seeker: RamunasM; similarity_score: 0.91712
job_seeker: Stamy; similarity_score: 0.91712
job_seeker: SerialMiller; similarity_score: 0.91711
job_seeker: wmil; similarity_score: 0.91711
job_seeker: batjaa; similarity_score: 0.91208
job_seeker: jivux; similarity_score: 0.91208
job_seeker: gkelly; similarity_score: 0.91208
job_seeker: jbza; similarity_score: 0.90710
job_seeker: egorbatik; similarity_score: 0.90710
job_seeker: sauravt; similarity_score: 0.90709
job_seeker: pknerd; similarity_score: 0.90217
job_seeker: jdbiggs; similarity_score: 0.90216
job_seeker: frontsideair; similarity_score: 0.89729
job_seeker: phish; similarity_score: 0.89728
job_seeker: jokoon; similarity_score: 0.89728
job_seeker: hyunwoona; similarity_score: 0.89247
job_seeker: agurha; similarity_score: 0.89247
job_seeker: greenjellybean; similarity_score: 0.89246
job_seeker: speeder; similarity_score: 0.89246
job_seeker: domedefelice; similarity_score: 0.88769
job_seeker: anujpasricha; similarity_score: 0.88769
job_seeker: v1ct0r; similarity_score: 0.88769
job_seeker: sharmanaetor; similarity_score: 0.88297
job_seeker: yesyesnooo; similarity_score: 0.87830
job_seeker: ucacian; similarity_score: 0.87829
job_seeker: webjac; similarity_score: 0.87368
job_seeker: Nullslash; similarity_score: 0.86910
job_seeker: chad_strategic; similarity_score: 0.86910
job_seeker: JoshuaDavid; similarity_score: 0.86910
job_seeker: harrychenca; similarity_score: 0.86910
job_seeker: sfythe; similarity_score: 0.86458
job_seeker: rogerbinns; similarity_score: 0.85566
job_seeker: srpoder; similarity_score: 0.85566
job_seeker: mariocesar; similarity_score: 0.85566
job_seeker: japesinator; similarity_score: 0.85566
job_seeker: gothy; similarity_score: 0.85128
job_seeker: claudiordgz; similarity_score: 0.85127
job_seeker: ryanjanvier; similarity_score: 0.85127
job_seeker: waiquoo; similarity_score: 0.84693
job_seeker: asfarley; similarity_score: 0.84692
job_seeker: nicopace; similarity_score: 0.84263
job_seeker: ryaneager; similarity_score: 0.84263
job_seeker: ownagefool; similarity_score: 0.84263
job_seeker: mateja; similarity_score: 0.83838
