job_seeker: hannes2000; similarity_score: 0.66666
job_seeker: FiddlerClamp; similarity_score: 0.64705
job_seeker: colsandurz; similarity_score: 0.62856
job_seeker: quiqueqs; similarity_score: 0.62856
job_seeker: ainiriand; similarity_score: 0.62856
job_seeker: yowmamasita; similarity_score: 0.61110
job_seeker: torkable; similarity_score: 0.61110
job_seeker: mishkovski; similarity_score: 0.61110
job_seeker: new_user_name; similarity_score: 0.61110
job_seeker: vdimarco; similarity_score: 0.59459
job_seeker: RamunasM; similarity_score: 0.57894
job_seeker: Stamy; similarity_score: 0.57894
job_seeker: dsfreed; similarity_score: 0.57893
job_seeker: wmil; similarity_score: 0.56410
job_seeker: batjaa; similarity_score: 0.56409
job_seeker: sauravt; similarity_score: 0.54999
job_seeker: pluc; similarity_score: 0.54999
job_seeker: Hobart116; similarity_score: 0.54999
job_seeker: SerialMiller; similarity_score: 0.54999
job_seeker: egorbatik; similarity_score: 0.54999
job_seeker: saigrandhi; similarity_score: 0.53657
job_seeker: gkelly; similarity_score: 0.52380
job_seeker: jivux; similarity_score: 0.52380
job_seeker: jbza; similarity_score: 0.51162
job_seeker: pknerd; similarity_score: 0.51162
job_seeker: jdbiggs; similarity_score: 0.51162
job_seeker: phish; similarity_score: 0.51162
job_seeker: jokoon; similarity_score: 0.51162
job_seeker: frontsideair; similarity_score: 0.49999
job_seeker: hyunwoona; similarity_score: 0.49999
job_seeker: agurha; similarity_score: 0.48888
job_seeker: domedefelice; similarity_score: 0.47825
job_seeker: yesyesnooo; similarity_score: 0.47825
job_seeker: anujpasricha; similarity_score: 0.47825
job_seeker: sharmanaetor; similarity_score: 0.45832
job_seeker: speeder; similarity_score: 0.45832
job_seeker: chad_strategic; similarity_score: 0.45832
job_seeker: webjac; similarity_score: 0.44897
job_seeker: harrychenca; similarity_score: 0.44897
job_seeker: greenjellybean; similarity_score: 0.43999
job_seeker: sfythe; similarity_score: 0.42307
job_seeker: Nullslash; similarity_score: 0.42307
job_seeker: v1ct0r; similarity_score: 0.42307
job_seeker: srpoder; similarity_score: 0.41508
job_seeker: JoshuaDavid; similarity_score: 0.41508
job_seeker: waiquoo; similarity_score: 0.40740
job_seeker: asfarley; similarity_score: 0.40740
job_seeker: claudiordgz; similarity_score: 0.38596
job_seeker: ownagefool; similarity_score: 0.38596
job_seeker: ryanjanvier; similarity_score: 0.38596
job_seeker: nicopace; similarity_score: 0.38595
job_seeker: ucacian; similarity_score: 0.38595
job_seeker: rogerbinns; similarity_score: 0.37930
job_seeker: 3zzy; similarity_score: 0.37930
job_seeker: mariocesar; similarity_score: 0.37930
job_seeker: gothy; similarity_score: 0.37930
job_seeker: baggachipz; similarity_score: 0.36666
job_seeker: Grue3; similarity_score: 0.36065
job_seeker: Achshar; similarity_score: 0.36065
job_seeker: ryaneager; similarity_score: 0.36064
job_seeker: japesinator; similarity_score: 0.35483
job_seeker: 2bluesc; similarity_score: 0.35483
job_seeker: mateja; similarity_score: 0.35483
job_seeker: rahulroy; similarity_score: 0.34920
job_seeker: thomasfromcdnjs; similarity_score: 0.34920
job_seeker: nubcakes; similarity_score: 0.34919
job_seeker: zachcowell; similarity_score: 0.34919
job_seeker: codez; similarity_score: 0.34374
job_seeker: pablokbs; similarity_score: 0.34374
job_seeker: hiby007; similarity_score: 0.34374
job_seeker: 32faction; similarity_score: 0.34374
job_seeker: cpursley; similarity_score: 0.33845
job_seeker: philippnagel; similarity_score: 0.33845
job_seeker: 2close4comfort; similarity_score: 0.33845
job_seeker: darsi; similarity_score: 0.33333
job_seeker: apsdehal; similarity_score: 0.33332
job_seeker: bruticus; similarity_score: 0.32835
job_seeker: Cyranix; similarity_score: 0.32835
job_seeker: kidsil; similarity_score: 0.32352
job_seeker: TapanilaT; similarity_score: 0.31884
job_seeker: J_Darnley; similarity_score: 0.31883
job_seeker: jecjec; similarity_score: 0.31883
job_seeker: keane; similarity_score: 0.31883
job_seeker: asethwright; similarity_score: 0.31883
job_seeker: beanmind; similarity_score: 0.31883
job_seeker: jan0e; similarity_score: 0.31428
job_seeker: toddrew; similarity_score: 0.30985
job_seeker: cswelin; similarity_score: 0.30555
job_seeker: yen223; similarity_score: 0.30555
job_seeker: ddebernardy; similarity_score: 0.30554
job_seeker: akama; similarity_score: 0.30136
job_seeker: Daves; similarity_score: 0.30136
job_seeker: hayolie; similarity_score: 0.30136
job_seeker: cday; similarity_score: 0.29729
job_seeker: csorrell; similarity_score: 0.29729
job_seeker: fvinci; similarity_score: 0.29728
job_seeker: lukasLansky; similarity_score: 0.29333
job_seeker: nt_tdc; similarity_score: 0.29333
job_seeker: paulojreis; similarity_score: 0.28947
job_seeker: ealeksandrov; similarity_score: 0.28947
job_seeker: BenderV; similarity_score: 0.28947
job_seeker: keraj; similarity_score: 0.28946
job_seeker: bluerobotcat; similarity_score: 0.28570
job_seeker: sfteus; similarity_score: 0.28204
job_seeker: mtdavis; similarity_score: 0.27848
job_seeker: yzzxy; similarity_score: 0.27499
job_seeker: emillon; similarity_score: 0.27499
job_seeker: gsamm; similarity_score: 0.27499
job_seeker: dyadic; similarity_score: 0.27160
job_seeker: tomaskazemekas; similarity_score: 0.26828
job_seeker: gmoneynj2000; similarity_score: 0.26505
job_seeker: schneidmaster; similarity_score: 0.25881
job_seeker: Jarlakxen; similarity_score: 0.25581
job_seeker: 67726e; similarity_score: 0.25580
job_seeker: jw989; similarity_score: 0.24999
job_seeker: navait; similarity_score: 0.24999
job_seeker: bcoates; similarity_score: 0.24718
job_seeker: iN7h33nD; similarity_score: 0.24444
job_seeker: kparaju; similarity_score: 0.24444
job_seeker: domador; similarity_score: 0.24443
job_seeker: Akkuma; similarity_score: 0.24443
job_seeker: sdernley; similarity_score: 0.24174
job_seeker: zwetan; similarity_score: 0.24174
job_seeker: chrispecoraro; similarity_score: 0.23912
job_seeker: avyfain; similarity_score: 0.23157
job_seeker: btbuildem; similarity_score: 0.22679
job_seeker: sidmitra; similarity_score: 0.22448
job_seeker: mike-cardwell; similarity_score: 0.22448
job_seeker: acharnou; similarity_score: 0.22221
job_seeker: kirpekar; similarity_score: 0.22221
job_seeker: TheDom; similarity_score: 0.22221
job_seeker: yoav; similarity_score: 0.21999
job_seeker: majodev; similarity_score: 0.21781
job_seeker: hereonbusiness; similarity_score: 0.21359
job_seeker: RickS; similarity_score: 0.21153
job_seeker: joyofdata; similarity_score: 0.20951
job_seeker: siscia; similarity_score: 0.20753
job_seeker: valarauca1; similarity_score: 0.20559
job_seeker: richardhoward; similarity_score: 0.20369
job_seeker: osenar; similarity_score: 0.20182
job_seeker: AlexNeoNomad; similarity_score: 0.19819
job_seeker: eximius; similarity_score: 0.19469
job_seeker: jrm2k6; similarity_score: 0.19468
job_seeker: howard941; similarity_score: 0.19129
job_seeker: throwaway83; similarity_score: 0.18802
job_seeker: HamboneWilson; similarity_score: 0.18487
job_seeker: jamesbrewer; similarity_score: 0.18486
job_seeker: madprops; similarity_score: 0.18332
job_seeker: saiko-chriskun; similarity_score: 0.17054
job_seeker: ryankevans; similarity_score: 0.16417
job_seeker: orteipid; similarity_score: 0.15713
job_seeker: Hario; similarity_score: 0.15068
job_seeker: lechuckcaptain; similarity_score: 0.14102
job_seeker: wyclif; similarity_score: 0.13496
job_seeker: KTamasEnty; similarity_score: 0.12790
job_seeker: tehwalrus; similarity_score: 0.12086
job_seeker: frazer; similarity_score: 0.11640
job_seeker: chrisbennet; similarity_score: 0.11166
job_seeker: astangl; similarity_score: 0.10627
job_seeker: batbomb; similarity_score: 0.09648
