job_seeker: hannes2000; similarity_score: 0.93463
job_seeker: FiddlerClamp; similarity_score: 0.92856
job_seeker: ainiriand; similarity_score: 0.92258
job_seeker: vdimarco; similarity_score: 0.92257
job_seeker: colsandurz; similarity_score: 0.92257
job_seeker: yowmamasita; similarity_score: 0.92257
job_seeker: quiqueqs; similarity_score: 0.92257
job_seeker: torkable; similarity_score: 0.91666
job_seeker: new_user_name; similarity_score: 0.91666
job_seeker: mishkovski; similarity_score: 0.91665
job_seeker: wmil; similarity_score: 0.91081
job_seeker: dsfreed; similarity_score: 0.90506
job_seeker: phish; similarity_score: 0.90506
job_seeker: Stamy; similarity_score: 0.90505
job_seeker: RamunasM; similarity_score: 0.90505
job_seeker: pluc; similarity_score: 0.89936
job_seeker: batjaa; similarity_score: 0.89936
job_seeker: Hobart116; similarity_score: 0.89936
job_seeker: SerialMiller; similarity_score: 0.89936
job_seeker: gkelly; similarity_score: 0.89374
job_seeker: jivux; similarity_score: 0.89374
job_seeker: sauravt; similarity_score: 0.89374
job_seeker: egorbatik; similarity_score: 0.89374
job_seeker: agurha; similarity_score: 0.88819
job_seeker: saigrandhi; similarity_score: 0.88818
job_seeker: jdbiggs; similarity_score: 0.88271
job_seeker: pknerd; similarity_score: 0.88271
job_seeker: jbza; similarity_score: 0.88270
job_seeker: jokoon; similarity_score: 0.87730
job_seeker: frontsideair; similarity_score: 0.87729
job_seeker: domedefelice; similarity_score: 0.87195
job_seeker: sharmanaetor; similarity_score: 0.87194
job_seeker: yesyesnooo; similarity_score: 0.87194
job_seeker: hyunwoona; similarity_score: 0.87194
job_seeker: JoshuaDavid; similarity_score: 0.86666
job_seeker: anujpasricha; similarity_score: 0.86665
job_seeker: greenjellybean; similarity_score: 0.86665
job_seeker: webjac; similarity_score: 0.86143
job_seeker: speeder; similarity_score: 0.86143
job_seeker: harrychenca; similarity_score: 0.85628
job_seeker: chad_strategic; similarity_score: 0.85118
job_seeker: v1ct0r; similarity_score: 0.84614
job_seeker: Nullslash; similarity_score: 0.84117
job_seeker: sfythe; similarity_score: 0.84116
job_seeker: rogerbinns; similarity_score: 0.83139
job_seeker: asfarley; similarity_score: 0.83139
job_seeker: mariocesar; similarity_score: 0.83139
job_seeker: claudiordgz; similarity_score: 0.82658
job_seeker: ucacian; similarity_score: 0.82658
job_seeker: srpoder; similarity_score: 0.82657
job_seeker: ownagefool; similarity_score: 0.82183
job_seeker: waiquoo; similarity_score: 0.82183
job_seeker: japesinator; similarity_score: 0.82183
job_seeker: Grue3; similarity_score: 0.81713
job_seeker: 3zzy; similarity_score: 0.81713
job_seeker: rahulroy; similarity_score: 0.81249
job_seeker: ryanjanvier; similarity_score: 0.81249
job_seeker: gothy; similarity_score: 0.81249
job_seeker: nicopace; similarity_score: 0.80790
job_seeker: pablokbs; similarity_score: 0.80790
job_seeker: nubcakes; similarity_score: 0.80790
job_seeker: baggachipz; similarity_score: 0.80789
job_seeker: ryaneager; similarity_score: 0.80337
job_seeker: hiby007; similarity_score: 0.80336
job_seeker: 2bluesc; similarity_score: 0.79888
job_seeker: 2close4comfort; similarity_score: 0.79887
job_seeker: Achshar; similarity_score: 0.79887
job_seeker: 32faction; similarity_score: 0.79887
job_seeker: philippnagel; similarity_score: 0.79887
job_seeker: mateja; similarity_score: 0.79444
job_seeker: codez; similarity_score: 0.79443
job_seeker: cpursley; similarity_score: 0.79005
job_seeker: bruticus; similarity_score: 0.79004
job_seeker: thomasfromcdnjs; similarity_score: 0.79004
job_seeker: zachcowell; similarity_score: 0.79004
job_seeker: jecjec; similarity_score: 0.78571
job_seeker: toddrew; similarity_score: 0.78570
job_seeker: keane; similarity_score: 0.78570
job_seeker: Cyranix; similarity_score: 0.78570
job_seeker: TapanilaT; similarity_score: 0.78141
job_seeker: darsi; similarity_score: 0.78141
job_seeker: asethwright; similarity_score: 0.78141
job_seeker: apsdehal; similarity_score: 0.78141
job_seeker: beanmind; similarity_score: 0.77717
job_seeker: csorrell; similarity_score: 0.77717
job_seeker: fvinci; similarity_score: 0.77717
job_seeker: lukasLansky; similarity_score: 0.77716
job_seeker: kidsil; similarity_score: 0.77296
job_seeker: cswelin; similarity_score: 0.76881
job_seeker: Daves; similarity_score: 0.76881
job_seeker: J_Darnley; similarity_score: 0.76880
