job_seeker: hannes2000; similarity_score: 0.96665
job_seeker: colsandurz; similarity_score: 0.96345
job_seeker: FiddlerClamp; similarity_score: 0.96345
job_seeker: vdimarco; similarity_score: 0.96344
job_seeker: yowmamasita; similarity_score: 0.96344
job_seeker: ainiriand; similarity_score: 0.96026
job_seeker: quiqueqs; similarity_score: 0.96026
job_seeker: torkable; similarity_score: 0.95709
job_seeker: mishkovski; similarity_score: 0.95709
job_seeker: new_user_name; similarity_score: 0.95708
job_seeker: gkelly; similarity_score: 0.95394
job_seeker: Stamy; similarity_score: 0.95081
job_seeker: RamunasM; similarity_score: 0.95081
job_seeker: dsfreed; similarity_score: 0.95081
job_seeker: Hobart116; similarity_score: 0.95081
job_seeker: egorbatik; similarity_score: 0.95081
job_seeker: SerialMiller; similarity_score: 0.95080
job_seeker: phish; similarity_score: 0.94771
job_seeker: batjaa; similarity_score: 0.94770
job_seeker: pluc; similarity_score: 0.94770
job_seeker: jdbiggs; similarity_score: 0.94770
job_seeker: pknerd; similarity_score: 0.94770
job_seeker: sauravt; similarity_score: 0.94770
job_seeker: wmil; similarity_score: 0.94770
job_seeker: saigrandhi; similarity_score: 0.94462
job_seeker: jivux; similarity_score: 0.94461
job_seeker: jokoon; similarity_score: 0.94155
job_seeker: jbza; similarity_score: 0.94155
job_seeker: hyunwoona; similarity_score: 0.94155
job_seeker: frontsideair; similarity_score: 0.94155
job_seeker: domedefelice; similarity_score: 0.94155
job_seeker: agurha; similarity_score: 0.93850
job_seeker: sharmanaetor; similarity_score: 0.93548
job_seeker: yesyesnooo; similarity_score: 0.93247
job_seeker: speeder; similarity_score: 0.93247
job_seeker: anujpasricha; similarity_score: 0.93246
job_seeker: v1ct0r; similarity_score: 0.92948
job_seeker: JoshuaDavid; similarity_score: 0.92948
job_seeker: ucacian; similarity_score: 0.92651
job_seeker: chad_strategic; similarity_score: 0.92650
job_seeker: webjac; similarity_score: 0.92356
job_seeker: harrychenca; similarity_score: 0.92356
job_seeker: sfythe; similarity_score: 0.92063
job_seeker: gothy; similarity_score: 0.92062
job_seeker: claudiordgz; similarity_score: 0.91771
job_seeker: ryaneager; similarity_score: 0.91771
job_seeker: Nullslash; similarity_score: 0.91482
job_seeker: rahulroy; similarity_score: 0.91481
job_seeker: japesinator; similarity_score: 0.91194
job_seeker: rogerbinns; similarity_score: 0.91194
job_seeker: srpoder; similarity_score: 0.90908
job_seeker: Grue3; similarity_score: 0.90908
job_seeker: ownagefool; similarity_score: 0.90908
job_seeker: waiquoo; similarity_score: 0.90624
job_seeker: mariocesar; similarity_score: 0.90624
job_seeker: nubcakes; similarity_score: 0.90624
job_seeker: ryanjanvier; similarity_score: 0.90342
job_seeker: 2close4comfort; similarity_score: 0.90341
job_seeker: mateja; similarity_score: 0.90062
job_seeker: 3zzy; similarity_score: 0.90062
job_seeker: cpursley; similarity_score: 0.90061
job_seeker: 32faction; similarity_score: 0.90061
job_seeker: thomasfromcdnjs; similarity_score: 0.90061
job_seeker: nicopace; similarity_score: 0.90061
job_seeker: pablokbs; similarity_score: 0.89783
job_seeker: 2bluesc; similarity_score: 0.89782
job_seeker: baggachipz; similarity_score: 0.89782
job_seeker: Achshar; similarity_score: 0.89782
job_seeker: zachcowell; similarity_score: 0.89782
job_seeker: philippnagel; similarity_score: 0.89782
job_seeker: hiby007; similarity_score: 0.89506
job_seeker: Cyranix; similarity_score: 0.89506
job_seeker: TapanilaT; similarity_score: 0.89505
job_seeker: codez; similarity_score: 0.89230
job_seeker: beanmind; similarity_score: 0.88957
job_seeker: apsdehal; similarity_score: 0.88956
job_seeker: cswelin; similarity_score: 0.88956
job_seeker: kidsil; similarity_score: 0.88684
job_seeker: nt_tdc; similarity_score: 0.88684
job_seeker: akama; similarity_score: 0.88684
job_seeker: lukasLansky; similarity_score: 0.88414
job_seeker: bruticus; similarity_score: 0.88414
job_seeker: dyadic; similarity_score: 0.88414
job_seeker: gsamm; similarity_score: 0.88413
job_seeker: toddrew; similarity_score: 0.88145
job_seeker: cday; similarity_score: 0.88145
job_seeker: fvinci; similarity_score: 0.88145
job_seeker: jecjec; similarity_score: 0.88145
job_seeker: jan0e; similarity_score: 0.88145
job_seeker: sfteus; similarity_score: 0.88145
job_seeker: bluerobotcat; similarity_score: 0.88145
job_seeker: Daves; similarity_score: 0.88145
job_seeker: keane; similarity_score: 0.88144
job_seeker: J_Darnley; similarity_score: 0.88144
