job_seeker: hannes2000; similarity_score: 0.95108
job_seeker: vdimarco; similarity_score: 0.95108
job_seeker: new_user_name; similarity_score: 0.94594
job_seeker: FiddlerClamp; similarity_score: 0.94593
job_seeker: quiqueqs; similarity_score: 0.94085
job_seeker: ainiriand; similarity_score: 0.94085
job_seeker: yowmamasita; similarity_score: 0.94085
job_seeker: torkable; similarity_score: 0.94085
job_seeker: colsandurz; similarity_score: 0.94085
job_seeker: mishkovski; similarity_score: 0.93582
job_seeker: Stamy; similarity_score: 0.93084
job_seeker: dsfreed; similarity_score: 0.93084
job_seeker: RamunasM; similarity_score: 0.92592
job_seeker: SerialMiller; similarity_score: 0.92592
job_seeker: sauravt; similarity_score: 0.92592
job_seeker: batjaa; similarity_score: 0.92592
job_seeker: wmil; similarity_score: 0.92591
job_seeker: gkelly; similarity_score: 0.92104
job_seeker: frontsideair; similarity_score: 0.92104
job_seeker: egorbatik; similarity_score: 0.92104
job_seeker: Hobart116; similarity_score: 0.92104
job_seeker: saigrandhi; similarity_score: 0.91623
job_seeker: phish; similarity_score: 0.91622
job_seeker: webjac; similarity_score: 0.91622
job_seeker: pluc; similarity_score: 0.91622
job_seeker: jivux; similarity_score: 0.91145
job_seeker: agurha; similarity_score: 0.91145
job_seeker: jbza; similarity_score: 0.91144
job_seeker: pknerd; similarity_score: 0.90673
job_seeker: domedefelice; similarity_score: 0.90673
job_seeker: sharmanaetor; similarity_score: 0.90205
job_seeker: jokoon; similarity_score: 0.90205
job_seeker: jdbiggs; similarity_score: 0.90205
job_seeker: greenjellybean; similarity_score: 0.89743
job_seeker: hyunwoona; similarity_score: 0.89743
job_seeker: yesyesnooo; similarity_score: 0.89285
job_seeker: anujpasricha; similarity_score: 0.89285
job_seeker: chad_strategic; similarity_score: 0.89284
job_seeker: speeder; similarity_score: 0.89284
job_seeker: v1ct0r; similarity_score: 0.88831
job_seeker: Nullslash; similarity_score: 0.88383
job_seeker: JoshuaDavid; similarity_score: 0.88383
