job_seeker: hannes2000; similarity_score: 0.95535
job_seeker: vdimarco; similarity_score: 0.95535
job_seeker: new_user_name; similarity_score: 0.95110
job_seeker: FiddlerClamp; similarity_score: 0.95110
job_seeker: quiqueqs; similarity_score: 0.94690
job_seeker: colsandurz; similarity_score: 0.94690
job_seeker: ainiriand; similarity_score: 0.94690
job_seeker: torkable; similarity_score: 0.94689
job_seeker: yowmamasita; similarity_score: 0.94689
job_seeker: RamunasM; similarity_score: 0.94272
job_seeker: mishkovski; similarity_score: 0.94272
job_seeker: Stamy; similarity_score: 0.93859
job_seeker: dsfreed; similarity_score: 0.93859
job_seeker: batjaa; similarity_score: 0.93449
job_seeker: sauravt; similarity_score: 0.93449
job_seeker: SerialMiller; similarity_score: 0.93449
job_seeker: agurha; similarity_score: 0.93449
job_seeker: wmil; similarity_score: 0.93449
job_seeker: egorbatik; similarity_score: 0.93448
job_seeker: gkelly; similarity_score: 0.93043
job_seeker: phish; similarity_score: 0.93043
job_seeker: pknerd; similarity_score: 0.93042
job_seeker: greenjellybean; similarity_score: 0.93042
job_seeker: Hobart116; similarity_score: 0.93042
job_seeker: saigrandhi; similarity_score: 0.92640
job_seeker: frontsideair; similarity_score: 0.92640
job_seeker: pluc; similarity_score: 0.92640
job_seeker: jivux; similarity_score: 0.92241
job_seeker: webjac; similarity_score: 0.92240
job_seeker: jbza; similarity_score: 0.92240
job_seeker: jdbiggs; similarity_score: 0.92240
job_seeker: sharmanaetor; similarity_score: 0.91844
job_seeker: speeder; similarity_score: 0.91844
job_seeker: jokoon; similarity_score: 0.91452
job_seeker: hyunwoona; similarity_score: 0.91452
job_seeker: domedefelice; similarity_score: 0.91452
job_seeker: chad_strategic; similarity_score: 0.91063
job_seeker: yesyesnooo; similarity_score: 0.91063
job_seeker: anujpasricha; similarity_score: 0.90677
job_seeker: harrychenca; similarity_score: 0.90294
job_seeker: sfythe; similarity_score: 0.89915
job_seeker: JoshuaDavid; similarity_score: 0.89915
job_seeker: v1ct0r; similarity_score: 0.89915
job_seeker: Nullslash; similarity_score: 0.89915
job_seeker: ownagefool; similarity_score: 0.89915
job_seeker: srpoder; similarity_score: 0.89166
job_seeker: rogerbinns; similarity_score: 0.89166
job_seeker: mariocesar; similarity_score: 0.88795
job_seeker: asfarley; similarity_score: 0.88795
job_seeker: japesinator; similarity_score: 0.88429
job_seeker: 3zzy; similarity_score: 0.88429
job_seeker: ucacian; similarity_score: 0.88429
job_seeker: codez; similarity_score: 0.88065
job_seeker: gothy; similarity_score: 0.88065
job_seeker: nicopace; similarity_score: 0.88064
job_seeker: thomasfromcdnjs; similarity_score: 0.88064
job_seeker: hiby007; similarity_score: 0.87704
job_seeker: waiquoo; similarity_score: 0.87704
job_seeker: rahulroy; similarity_score: 0.87704
job_seeker: baggachipz; similarity_score: 0.87346
job_seeker: jecjec; similarity_score: 0.87346
job_seeker: zachcowell; similarity_score: 0.87346
job_seeker: Grue3; similarity_score: 0.87346
job_seeker: ryanjanvier; similarity_score: 0.87345
job_seeker: pablokbs; similarity_score: 0.86991
job_seeker: 2close4comfort; similarity_score: 0.86991
job_seeker: claudiordgz; similarity_score: 0.86990
job_seeker: ryaneager; similarity_score: 0.86639
job_seeker: toddrew; similarity_score: 0.86639
job_seeker: Achshar; similarity_score: 0.86639
job_seeker: philippnagel; similarity_score: 0.86639
job_seeker: nubcakes; similarity_score: 0.86639
job_seeker: mateja; similarity_score: 0.86638
job_seeker: 2bluesc; similarity_score: 0.86290
job_seeker: TapanilaT; similarity_score: 0.86289
job_seeker: gsamm; similarity_score: 0.85943
job_seeker: 32faction; similarity_score: 0.85943
job_seeker: keane; similarity_score: 0.85942
job_seeker: cpursley; similarity_score: 0.85599
job_seeker: cday; similarity_score: 0.85599
job_seeker: bruticus; similarity_score: 0.85599
job_seeker: asethwright; similarity_score: 0.85599
job_seeker: fvinci; similarity_score: 0.85258
job_seeker: kidsil; similarity_score: 0.85258
job_seeker: apsdehal; similarity_score: 0.85258
job_seeker: lukasLansky; similarity_score: 0.85258
job_seeker: mtdavis; similarity_score: 0.85258
job_seeker: Cyranix; similarity_score: 0.84920
job_seeker: akama; similarity_score: 0.84584
job_seeker: dyadic; similarity_score: 0.84584
job_seeker: darsi; similarity_score: 0.84251
job_seeker: hayolie; similarity_score: 0.84251
job_seeker: J_Darnley; similarity_score: 0.84251
job_seeker: paulojreis; similarity_score: 0.84251
job_seeker: beanmind; similarity_score: 0.84251
job_seeker: cswelin; similarity_score: 0.84250
job_seeker: jan0e; similarity_score: 0.83921
job_seeker: Daves; similarity_score: 0.83920
job_seeker: keraj; similarity_score: 0.83920
job_seeker: ealeksandrov; similarity_score: 0.83593
job_seeker: nt_tdc; similarity_score: 0.83593
job_seeker: BenderV; similarity_score: 0.83593
job_seeker: sfteus; similarity_score: 0.83268
job_seeker: yzzxy; similarity_score: 0.83267
job_seeker: ddebernardy; similarity_score: 0.83267
job_seeker: csorrell; similarity_score: 0.82945
job_seeker: yen223; similarity_score: 0.82944
job_seeker: emillon; similarity_score: 0.82944
job_seeker: gmoneynj2000; similarity_score: 0.82307
job_seeker: jw989; similarity_score: 0.82307
job_seeker: Jarlakxen; similarity_score: 0.81992
job_seeker: bluerobotcat; similarity_score: 0.81992
job_seeker: navait; similarity_score: 0.81992
job_seeker: schneidmaster; similarity_score: 0.81679
job_seeker: 67726e; similarity_score: 0.81368
job_seeker: tomaskazemekas; similarity_score: 0.81368
job_seeker: iN7h33nD; similarity_score: 0.80754
job_seeker: Akkuma; similarity_score: 0.80451
job_seeker: sdernley; similarity_score: 0.80149
job_seeker: zwetan; similarity_score: 0.80148
job_seeker: domador; similarity_score: 0.80148
job_seeker: bcoates; similarity_score: 0.79849
job_seeker: kparaju; similarity_score: 0.79553
job_seeker: TheDom; similarity_score: 0.79258
job_seeker: chrispecoraro; similarity_score: 0.79258
job_seeker: avyfain; similarity_score: 0.78966
job_seeker: btbuildem; similarity_score: 0.78101
job_seeker: RickS; similarity_score: 0.78101
job_seeker: mike-cardwell; similarity_score: 0.77535
job_seeker: majodev; similarity_score: 0.77535
job_seeker: kirpekar; similarity_score: 0.77256
job_seeker: hereonbusiness; similarity_score: 0.77255
job_seeker: jrm2k6; similarity_score: 0.77255
job_seeker: osenar; similarity_score: 0.76978
job_seeker: sidmitra; similarity_score: 0.76978
job_seeker: acharnou; similarity_score: 0.76702
job_seeker: yoav; similarity_score: 0.76702
job_seeker: siscia; similarity_score: 0.76428
job_seeker: joyofdata; similarity_score: 0.76427
job_seeker: throwaway83; similarity_score: 0.76156
job_seeker: AlexNeoNomad; similarity_score: 0.76156
job_seeker: HamboneWilson; similarity_score: 0.75886
job_seeker: madprops; similarity_score: 0.75087
job_seeker: valarauca1; similarity_score: 0.75087
