job_seeker: hannes2000; similarity_score: 0.95632
job_seeker: FiddlerClamp; similarity_score: 0.95217
job_seeker: ainiriand; similarity_score: 0.95216
job_seeker: vdimarco; similarity_score: 0.95216
job_seeker: quiqueqs; similarity_score: 0.94804
job_seeker: colsandurz; similarity_score: 0.94804
job_seeker: yowmamasita; similarity_score: 0.94804
job_seeker: new_user_name; similarity_score: 0.94396
job_seeker: mishkovski; similarity_score: 0.94395
job_seeker: torkable; similarity_score: 0.94395
job_seeker: Stamy; similarity_score: 0.93991
job_seeker: RamunasM; similarity_score: 0.93991
job_seeker: batjaa; similarity_score: 0.93991
job_seeker: SerialMiller; similarity_score: 0.93990
job_seeker: dsfreed; similarity_score: 0.93589
job_seeker: wmil; similarity_score: 0.93191
job_seeker: agurha; similarity_score: 0.93191
job_seeker: egorbatik; similarity_score: 0.93190
job_seeker: sauravt; similarity_score: 0.93190
job_seeker: pluc; similarity_score: 0.93190
job_seeker: gkelly; similarity_score: 0.92796
job_seeker: phish; similarity_score: 0.92796
job_seeker: Hobart116; similarity_score: 0.92796
job_seeker: pknerd; similarity_score: 0.92796
job_seeker: jdbiggs; similarity_score: 0.92795
job_seeker: jbza; similarity_score: 0.92405
job_seeker: jivux; similarity_score: 0.92404
job_seeker: jokoon; similarity_score: 0.92404
job_seeker: saigrandhi; similarity_score: 0.92404
job_seeker: sharmanaetor; similarity_score: 0.92015
job_seeker: greenjellybean; similarity_score: 0.91631
job_seeker: hyunwoona; similarity_score: 0.91631
job_seeker: frontsideair; similarity_score: 0.91631
job_seeker: yesyesnooo; similarity_score: 0.91249
job_seeker: v1ct0r; similarity_score: 0.91249
job_seeker: ownagefool; similarity_score: 0.90870
job_seeker: webjac; similarity_score: 0.90870
job_seeker: chad_strategic; similarity_score: 0.90870
job_seeker: speeder; similarity_score: 0.90495
job_seeker: JoshuaDavid; similarity_score: 0.90495
job_seeker: anujpasricha; similarity_score: 0.90495
job_seeker: sfythe; similarity_score: 0.90123
job_seeker: harrychenca; similarity_score: 0.89754
job_seeker: asfarley; similarity_score: 0.89386
job_seeker: ucacian; similarity_score: 0.89024
job_seeker: mariocesar; similarity_score: 0.89024
job_seeker: ryaneager; similarity_score: 0.89024
job_seeker: waiquoo; similarity_score: 0.88306
job_seeker: Nullslash; similarity_score: 0.88306
job_seeker: 2close4comfort; similarity_score: 0.88306
job_seeker: srpoder; similarity_score: 0.88305
job_seeker: mateja; similarity_score: 0.87951
job_seeker: rogerbinns; similarity_score: 0.87951
job_seeker: nicopace; similarity_score: 0.87951
job_seeker: 3zzy; similarity_score: 0.87950
job_seeker: ryanjanvier; similarity_score: 0.87599
job_seeker: hiby007; similarity_score: 0.87599
job_seeker: pablokbs; similarity_score: 0.87599
job_seeker: Grue3; similarity_score: 0.87599
job_seeker: 32faction; similarity_score: 0.87599
job_seeker: rahulroy; similarity_score: 0.87599
job_seeker: claudiordgz; similarity_score: 0.87599
job_seeker: japesinator; similarity_score: 0.87250
job_seeker: baggachipz; similarity_score: 0.87250
job_seeker: nubcakes; similarity_score: 0.87250
job_seeker: gothy; similarity_score: 0.86904
job_seeker: philippnagel; similarity_score: 0.86904
job_seeker: zachcowell; similarity_score: 0.86561
job_seeker: codez; similarity_score: 0.86561
job_seeker: 2bluesc; similarity_score: 0.86560
job_seeker: thomasfromcdnjs; similarity_score: 0.86560
job_seeker: bruticus; similarity_score: 0.86560
job_seeker: Achshar; similarity_score: 0.86220
job_seeker: toddrew; similarity_score: 0.86219
job_seeker: apsdehal; similarity_score: 0.86219
job_seeker: TapanilaT; similarity_score: 0.86219
job_seeker: jecjec; similarity_score: 0.85882
job_seeker: cpursley; similarity_score: 0.85882
job_seeker: Cyranix; similarity_score: 0.85881
job_seeker: ealeksandrov; similarity_score: 0.85546
job_seeker: asethwright; similarity_score: 0.85546
job_seeker: ddebernardy; similarity_score: 0.85213
job_seeker: lukasLansky; similarity_score: 0.85213
job_seeker: keane; similarity_score: 0.85213
job_seeker: jan0e; similarity_score: 0.84883
job_seeker: beanmind; similarity_score: 0.84883
job_seeker: fvinci; similarity_score: 0.84883
job_seeker: cday; similarity_score: 0.84882
job_seeker: darsi; similarity_score: 0.84555
job_seeker: sfteus; similarity_score: 0.84555
job_seeker: akama; similarity_score: 0.84555
job_seeker: cswelin; similarity_score: 0.84555
job_seeker: Daves; similarity_score: 0.84555
job_seeker: kidsil; similarity_score: 0.84555
job_seeker: yen223; similarity_score: 0.84230
job_seeker: csorrell; similarity_score: 0.84230
job_seeker: keraj; similarity_score: 0.83907
job_seeker: gsamm; similarity_score: 0.83907
job_seeker: J_Darnley; similarity_score: 0.83907
job_seeker: dyadic; similarity_score: 0.83587
job_seeker: hayolie; similarity_score: 0.83587
job_seeker: nt_tdc; similarity_score: 0.83587
job_seeker: BenderV; similarity_score: 0.83587
