job_seeker: hannes2000; similarity_score: 0.82142
job_seeker: FiddlerClamp; similarity_score: 0.80700
job_seeker: colsandurz; similarity_score: 0.79309
job_seeker: ainiriand; similarity_score: 0.79309
job_seeker: quiqueqs; similarity_score: 0.79309
job_seeker: vdimarco; similarity_score: 0.77966
job_seeker: new_user_name; similarity_score: 0.77966
job_seeker: yowmamasita; similarity_score: 0.77966
job_seeker: torkable; similarity_score: 0.77965
job_seeker: mishkovski; similarity_score: 0.77965
job_seeker: RamunasM; similarity_score: 0.75409
job_seeker: Stamy; similarity_score: 0.75409
job_seeker: dsfreed; similarity_score: 0.75409
job_seeker: wmil; similarity_score: 0.74193
job_seeker: batjaa; similarity_score: 0.74193
job_seeker: SerialMiller; similarity_score: 0.73015
job_seeker: Hobart116; similarity_score: 0.73015
job_seeker: pluc; similarity_score: 0.73015
job_seeker: egorbatik; similarity_score: 0.73015
job_seeker: phish; similarity_score: 0.71874
job_seeker: sauravt; similarity_score: 0.71874
job_seeker: saigrandhi; similarity_score: 0.71874
job_seeker: jivux; similarity_score: 0.70769
job_seeker: jdbiggs; similarity_score: 0.70768
job_seeker: gkelly; similarity_score: 0.70768
job_seeker: jbza; similarity_score: 0.69696
job_seeker: jokoon; similarity_score: 0.69696
job_seeker: pknerd; similarity_score: 0.69696
job_seeker: agurha; similarity_score: 0.68656
job_seeker: frontsideair; similarity_score: 0.68656
job_seeker: hyunwoona; similarity_score: 0.68655
job_seeker: domedefelice; similarity_score: 0.67646
job_seeker: yesyesnooo; similarity_score: 0.66666
job_seeker: anujpasricha; similarity_score: 0.66666
job_seeker: sharmanaetor; similarity_score: 0.65713
job_seeker: speeder; similarity_score: 0.64788
job_seeker: chad_strategic; similarity_score: 0.64788
job_seeker: webjac; similarity_score: 0.63888
job_seeker: harrychenca; similarity_score: 0.63888
job_seeker: greenjellybean; similarity_score: 0.63013
job_seeker: v1ct0r; similarity_score: 0.63013
job_seeker: sfythe; similarity_score: 0.62161
job_seeker: JoshuaDavid; similarity_score: 0.62161
job_seeker: Nullslash; similarity_score: 0.61332
job_seeker: srpoder; similarity_score: 0.60525
job_seeker: ucacian; similarity_score: 0.59740
job_seeker: waiquoo; similarity_score: 0.59739
job_seeker: asfarley; similarity_score: 0.59739
job_seeker: nicopace; similarity_score: 0.58227
job_seeker: ownagefool; similarity_score: 0.58227
job_seeker: mariocesar; similarity_score: 0.58226
job_seeker: rogerbinns; similarity_score: 0.57499
job_seeker: 3zzy; similarity_score: 0.56789
job_seeker: ryanjanvier; similarity_score: 0.56789
job_seeker: gothy; similarity_score: 0.56097
job_seeker: baggachipz; similarity_score: 0.56096
job_seeker: rahulroy; similarity_score: 0.55421
job_seeker: hiby007; similarity_score: 0.55421
job_seeker: ryaneager; similarity_score: 0.54761
job_seeker: mateja; similarity_score: 0.54761
job_seeker: 32faction; similarity_score: 0.54761
job_seeker: Achshar; similarity_score: 0.54761
job_seeker: pablokbs; similarity_score: 0.54761
job_seeker: Grue3; similarity_score: 0.54761
job_seeker: japesinator; similarity_score: 0.54760
job_seeker: nubcakes; similarity_score: 0.54117
job_seeker: 2close4comfort; similarity_score: 0.54117
job_seeker: zachcowell; similarity_score: 0.54117
job_seeker: 2bluesc; similarity_score: 0.54117
job_seeker: philippnagel; similarity_score: 0.53487
job_seeker: cpursley; similarity_score: 0.52873
job_seeker: bruticus; similarity_score: 0.52873
job_seeker: thomasfromcdnjs; similarity_score: 0.52873
