hiring_manager: vseloved; similarity_score: 0.97937
hiring_manager: chad_strategic; similarity_score: 0.96938
hiring_manager: owainlewis; similarity_score: 0.93137
hiring_manager: razvvan; similarity_score: 0.90475
hiring_manager: redesignibm; similarity_score: 0.87962
hiring_manager: omarforgotpwd; similarity_score: 0.87155
hiring_manager: bnr; similarity_score: 0.85584
hiring_manager: andy; similarity_score: 0.84821
hiring_manager: ononoma; similarity_score: 0.82608
hiring_manager: lowglow; similarity_score: 0.81896
hiring_manager: yurisagalov; similarity_score: 0.81896
hiring_manager: CurtHagenlocher; similarity_score: 0.81196
hiring_manager: lgsilver; similarity_score: 0.77868
hiring_manager: dblock; similarity_score: 0.76611
hiring_manager: gshahlot; similarity_score: 0.75999
hiring_manager: tortillasauce; similarity_score: 0.75999
hiring_manager: mjhea0; similarity_score: 0.75396
hiring_manager: merinid; similarity_score: 0.75396
hiring_manager: hungryblank; similarity_score: 0.74802
hiring_manager: nicholaides; similarity_score: 0.74802
hiring_manager: meifamous; similarity_score: 0.73643
hiring_manager: mattculbreth; similarity_score: 0.73643
hiring_manager: acudmore; similarity_score: 0.73642
hiring_manager: robhunter; similarity_score: 0.73642
hiring_manager: jimmyrocks; similarity_score: 0.73076
hiring_manager: k1w1; similarity_score: 0.73076
hiring_manager: thisjody; similarity_score: 0.72518
hiring_manager: thehar; similarity_score: 0.71969
hiring_manager: murtza; similarity_score: 0.71428
hiring_manager: samg; similarity_score: 0.70895
hiring_manager: brandnewlow; similarity_score: 0.70370
hiring_manager: jack7890; similarity_score: 0.69852
hiring_manager: khaki54; similarity_score: 0.69852
hiring_manager: odiroot; similarity_score: 0.69852
hiring_manager: DustinCalim; similarity_score: 0.69852
hiring_manager: ehartsuyker; similarity_score: 0.69342
hiring_manager: jauntvr_amy; similarity_score: 0.68840
hiring_manager: macrosak; similarity_score: 0.68345
hiring_manager: tomblomfield; similarity_score: 0.67856
hiring_manager: nathanh; similarity_score: 0.67856
hiring_manager: jevans; similarity_score: 0.67856
hiring_manager: gavanwilhite; similarity_score: 0.67375
hiring_manager: nerdz; similarity_score: 0.67374
hiring_manager: 7parkdata; similarity_score: 0.65972
hiring_manager: samingrassia; similarity_score: 0.65971
hiring_manager: pierreant_p; similarity_score: 0.65517
hiring_manager: chrisdl; similarity_score: 0.65516
hiring_manager: Tarang; similarity_score: 0.65516
hiring_manager: AndroidJedi; similarity_score: 0.65067
hiring_manager: martidumas; similarity_score: 0.64625
hiring_manager: mazerj; similarity_score: 0.64625
hiring_manager: scanr; similarity_score: 0.63757
hiring_manager: qwerpoiuty; similarity_score: 0.63757
hiring_manager: ptlkitccat; similarity_score: 0.63333
hiring_manager: mazzarello; similarity_score: 0.63332
hiring_manager: kevinmchugh; similarity_score: 0.62913
hiring_manager: peawee; similarity_score: 0.62913
hiring_manager: vimeojobs; similarity_score: 0.62091
hiring_manager: martinlanden; similarity_score: 0.61687
hiring_manager: yegg; similarity_score: 0.61687
hiring_manager: logotype; similarity_score: 0.61687
hiring_manager: QTtech; similarity_score: 0.61687
hiring_manager: nahidalam; similarity_score: 0.61289
hiring_manager: kiyoto; similarity_score: 0.61289
hiring_manager: lamplightr; similarity_score: 0.60897
hiring_manager: westi; similarity_score: 0.60897
hiring_manager: margiexu; similarity_score: 0.60896
hiring_manager: feverishaaron; similarity_score: 0.60896
hiring_manager: hazzadous; similarity_score: 0.60896
hiring_manager: frb; similarity_score: 0.60509
hiring_manager: robertpohl; similarity_score: 0.60508
hiring_manager: jconnolly; similarity_score: 0.60126
hiring_manager: lennies; similarity_score: 0.60126
hiring_manager: joekur; similarity_score: 0.60126
hiring_manager: arthurgibson; similarity_score: 0.60125
hiring_manager: kenrose; similarity_score: 0.59374
hiring_manager: workmarket; similarity_score: 0.59374
hiring_manager: demac; similarity_score: 0.59374
hiring_manager: andrewlin; similarity_score: 0.59006
hiring_manager: austinhallock; similarity_score: 0.59005
hiring_manager: jscalisi; similarity_score: 0.59005
hiring_manager: ryan_f; similarity_score: 0.59005
hiring_manager: morgante; similarity_score: 0.58641
hiring_manager: scidev; similarity_score: 0.58641
hiring_manager: allbombs; similarity_score: 0.58641
hiring_manager: johnballjibe; similarity_score: 0.58641
hiring_manager: saucelabs; similarity_score: 0.58641
hiring_manager: a5huynh; similarity_score: 0.58641
hiring_manager: transitorykris; similarity_score: 0.57575
hiring_manager: dmritard96; similarity_score: 0.57228
hiring_manager: cpenner461; similarity_score: 0.57228
hiring_manager: adamalix; similarity_score: 0.57228
hiring_manager: USNetizen; similarity_score: 0.57228
hiring_manager: Rodi; similarity_score: 0.57227
hiring_manager: pzearfoss; similarity_score: 0.56886
hiring_manager: drc37; similarity_score: 0.56885
hiring_manager: jasoncartwright; similarity_score: 0.56547
hiring_manager: pkrein; similarity_score: 0.56547
hiring_manager: joe_fro; similarity_score: 0.56546
hiring_manager: wittedhaddock; similarity_score: 0.56212
hiring_manager: wadenick; similarity_score: 0.55555
hiring_manager: robg; similarity_score: 0.55554
hiring_manager: ben-deskpro; similarity_score: 0.55554
hiring_manager: tristanz; similarity_score: 0.55554
hiring_manager: salar; similarity_score: 0.55232
hiring_manager: drp; similarity_score: 0.55231
hiring_manager: chris_raptr; similarity_score: 0.55231
hiring_manager: kdavari; similarity_score: 0.54913
hiring_manager: mrw34; similarity_score: 0.54912
hiring_manager: sadadar; similarity_score: 0.54597
hiring_manager: hmpc; similarity_score: 0.54596
hiring_manager: StefanBill; similarity_score: 0.53977
hiring_manager: jsnook; similarity_score: 0.53976
hiring_manager: geori; similarity_score: 0.53976
hiring_manager: erichurkman; similarity_score: 0.53672
hiring_manager: ben336; similarity_score: 0.53671
hiring_manager: RaizlabsTalent; similarity_score: 0.52777
hiring_manager: calpaterson; similarity_score: 0.52776
hiring_manager: trentellingsen; similarity_score: 0.52485
hiring_manager: Renat; similarity_score: 0.52485
hiring_manager: madjack74; similarity_score: 0.52197
hiring_manager: tylersakats; similarity_score: 0.52197
hiring_manager: pallinder; similarity_score: 0.51912
hiring_manager: marybheine; similarity_score: 0.51912
hiring_manager: ebildsten; similarity_score: 0.51912
hiring_manager: machinezone; similarity_score: 0.51630
hiring_manager: zacharypinter; similarity_score: 0.51629
hiring_manager: SendGrid; similarity_score: 0.51351
hiring_manager: samirez; similarity_score: 0.51350
hiring_manager: egillie; similarity_score: 0.51074
hiring_manager: gshx; similarity_score: 0.50801
hiring_manager: PhantomPhreak; similarity_score: 0.50531
hiring_manager: THSK; similarity_score: 0.50264
hiring_manager: bladedawg; similarity_score: 0.50263
hiring_manager: agazso; similarity_score: 0.50263
hiring_manager: davidknezevic; similarity_score: 0.49999
hiring_manager: mac14; similarity_score: 0.49999
hiring_manager: bacheson1293; similarity_score: 0.49999
hiring_manager: raxnet; similarity_score: 0.49999
hiring_manager: jonhearty; similarity_score: 0.49737
hiring_manager: ssk2; similarity_score: 0.49479
hiring_manager: BornInTheUSSR; similarity_score: 0.49478
hiring_manager: sam; similarity_score: 0.49478
hiring_manager: rememberlenny; similarity_score: 0.49478
hiring_manager: tyoung; similarity_score: 0.49221
hiring_manager: pashabitz; similarity_score: 0.48968
hiring_manager: chrisconley; similarity_score: 0.48968
hiring_manager: gsiener; similarity_score: 0.48717
hiring_manager: asolove; similarity_score: 0.48717
hiring_manager: escherize; similarity_score: 0.48468
hiring_manager: swilson7; similarity_score: 0.48223
hiring_manager: knowtheory; similarity_score: 0.48223
hiring_manager: malyk; similarity_score: 0.48223
hiring_manager: meaydinli; similarity_score: 0.48222
hiring_manager: rskinner; similarity_score: 0.47979
hiring_manager: cj; similarity_score: 0.47738
hiring_manager: FreshPuzzles; similarity_score: 0.47738
hiring_manager: TEVO_throwaway; similarity_score: 0.47737
hiring_manager: Theranos; similarity_score: 0.47737
hiring_manager: squirrel; similarity_score: 0.47499
hiring_manager: temuze; similarity_score: 0.47499
hiring_manager: jtoberon; similarity_score: 0.47263
hiring_manager: jdawe; similarity_score: 0.47263
hiring_manager: hywel; similarity_score: 0.47263
hiring_manager: mdu; similarity_score: 0.47263
hiring_manager: masylum; similarity_score: 0.47263
hiring_manager: mariusz331; similarity_score: 0.46797
hiring_manager: kevinschumacher; similarity_score: 0.46797
hiring_manager: jamieiles; similarity_score: 0.46797
hiring_manager: lrc1717; similarity_score: 0.46568
hiring_manager: doctoboggan; similarity_score: 0.46568
hiring_manager: wbobeirne; similarity_score: 0.46341
hiring_manager: DenisM; similarity_score: 0.46340
hiring_manager: mandoescamilla; similarity_score: 0.46116
hiring_manager: evaneykelen; similarity_score: 0.46115
hiring_manager: sinak; similarity_score: 0.46115
hiring_manager: olivercameron; similarity_score: 0.46115
hiring_manager: jluan; similarity_score: 0.46115
hiring_manager: alexose; similarity_score: 0.45893
hiring_manager: jeffdn; similarity_score: 0.45893
hiring_manager: yjkogan; similarity_score: 0.45673
hiring_manager: martian; similarity_score: 0.45672
hiring_manager: olegp; similarity_score: 0.45672
hiring_manager: Peroni; similarity_score: 0.45672
hiring_manager: twymer; similarity_score: 0.45672
hiring_manager: Jobsatgraze; similarity_score: 0.45454
hiring_manager: sv123; similarity_score: 0.45454
hiring_manager: nilsbunger; similarity_score: 0.45454
hiring_manager: wdewind; similarity_score: 0.45237
hiring_manager: manoa; similarity_score: 0.45237
hiring_manager: Sarean; similarity_score: 0.45237
hiring_manager: Jeffrey903; similarity_score: 0.45237
hiring_manager: purephase; similarity_score: 0.45237
hiring_manager: alain_gilbert; similarity_score: 0.45023
hiring_manager: Andrew_Metail; similarity_score: 0.45023
hiring_manager: vinceguidry; similarity_score: 0.45023
hiring_manager: illscience; similarity_score: 0.44811
hiring_manager: jasoncrawford; similarity_score: 0.44810
hiring_manager: diggan; similarity_score: 0.44810
hiring_manager: MattfromHall; similarity_score: 0.44600
hiring_manager: bgriggs1; similarity_score: 0.44600
hiring_manager: nschuett; similarity_score: 0.44392
hiring_manager: eugeneiiim; similarity_score: 0.44391
hiring_manager: adamwiggins; similarity_score: 0.44391
hiring_manager: grigory; similarity_score: 0.44185
hiring_manager: uwemaurer; similarity_score: 0.44185
