hiring_manager: vseloved; similarity_score: 0.96609
hiring_manager: chad_strategic; similarity_score: 0.94999
hiring_manager: razvvan; similarity_score: 0.87691
hiring_manager: owainlewis; similarity_score: 0.85073
hiring_manager: redesignibm; similarity_score: 0.81427
hiring_manager: bnr; similarity_score: 0.80281
hiring_manager: omarforgotpwd; similarity_score: 0.80281
hiring_manager: andy; similarity_score: 0.75999
hiring_manager: yurisagalov; similarity_score: 0.75999
hiring_manager: ononoma; similarity_score: 0.74999
hiring_manager: lowglow; similarity_score: 0.73076
hiring_manager: CurtHagenlocher; similarity_score: 0.71249
hiring_manager: lgsilver; similarity_score: 0.68674
hiring_manager: hungryblank; similarity_score: 0.66278
hiring_manager: merinid; similarity_score: 0.65516
hiring_manager: tortillasauce; similarity_score: 0.64772
hiring_manager: jimmyrocks; similarity_score: 0.64044
hiring_manager: mattculbreth; similarity_score: 0.64044
hiring_manager: nicholaides; similarity_score: 0.64044
hiring_manager: meifamous; similarity_score: 0.64044
hiring_manager: mjhea0; similarity_score: 0.64044
hiring_manager: dblock; similarity_score: 0.64044
hiring_manager: acudmore; similarity_score: 0.63333
hiring_manager: gshahlot; similarity_score: 0.63332
hiring_manager: robhunter; similarity_score: 0.61955
hiring_manager: thisjody; similarity_score: 0.61289
hiring_manager: brandnewlow; similarity_score: 0.59999
hiring_manager: samg; similarity_score: 0.59374
hiring_manager: odiroot; similarity_score: 0.59374
hiring_manager: thehar; similarity_score: 0.59374
hiring_manager: k1w1; similarity_score: 0.59374
hiring_manager: nerdz; similarity_score: 0.58162
hiring_manager: ehartsuyker; similarity_score: 0.57575
hiring_manager: murtza; similarity_score: 0.57575
hiring_manager: jevans; similarity_score: 0.57575
hiring_manager: jack7890; similarity_score: 0.57574
hiring_manager: khaki54; similarity_score: 0.56999
hiring_manager: nathanh; similarity_score: 0.55881
hiring_manager: DustinCalim; similarity_score: 0.55339
hiring_manager: tomblomfield; similarity_score: 0.55339
hiring_manager: macrosak; similarity_score: 0.54807
hiring_manager: 7parkdata; similarity_score: 0.54285
hiring_manager: gavanwilhite; similarity_score: 0.54285
hiring_manager: jauntvr_amy; similarity_score: 0.54284
hiring_manager: AndroidJedi; similarity_score: 0.52777
hiring_manager: chrisdl; similarity_score: 0.52293
hiring_manager: Tarang; similarity_score: 0.51818
hiring_manager: martidumas; similarity_score: 0.51817
hiring_manager: pierreant_p; similarity_score: 0.51817
hiring_manager: mazzarello; similarity_score: 0.51350
hiring_manager: samingrassia; similarity_score: 0.50892
hiring_manager: ptlkitccat; similarity_score: 0.50892
hiring_manager: scanr; similarity_score: 0.50892
hiring_manager: mazerj; similarity_score: 0.50441
hiring_manager: peawee; similarity_score: 0.49999
hiring_manager: kevinmchugh; similarity_score: 0.49999
hiring_manager: qwerpoiuty; similarity_score: 0.49999
hiring_manager: logotype; similarity_score: 0.49564
hiring_manager: yegg; similarity_score: 0.48717
hiring_manager: vimeojobs; similarity_score: 0.48717
hiring_manager: martinlanden; similarity_score: 0.48304
hiring_manager: frb; similarity_score: 0.48304
hiring_manager: QTtech; similarity_score: 0.47898
hiring_manager: lamplightr; similarity_score: 0.47898
hiring_manager: robertpohl; similarity_score: 0.47499
hiring_manager: jconnolly; similarity_score: 0.47107
hiring_manager: nahidalam; similarity_score: 0.47107
hiring_manager: workmarket; similarity_score: 0.47106
hiring_manager: hazzadous; similarity_score: 0.47106
hiring_manager: westi; similarity_score: 0.47106
hiring_manager: margiexu; similarity_score: 0.46721
hiring_manager: kiyoto; similarity_score: 0.46721
hiring_manager: feverishaaron; similarity_score: 0.46720
hiring_manager: arthurgibson; similarity_score: 0.46341
hiring_manager: lennies; similarity_score: 0.46340
hiring_manager: scidev; similarity_score: 0.46340
hiring_manager: kenrose; similarity_score: 0.46340
hiring_manager: morgante; similarity_score: 0.45967
hiring_manager: andrewlin; similarity_score: 0.45967
