hiring_manager: vseloved; similarity_score: 0.96720
hiring_manager: chad_strategic; similarity_score: 0.95160
hiring_manager: razvvan; similarity_score: 0.88059
hiring_manager: owainlewis; similarity_score: 0.85506
hiring_manager: omarforgotpwd; similarity_score: 0.80821
hiring_manager: bnr; similarity_score: 0.80821
hiring_manager: redesignibm; similarity_score: 0.80821
hiring_manager: andy; similarity_score: 0.76623
hiring_manager: ononoma; similarity_score: 0.75640
hiring_manager: lowglow; similarity_score: 0.74683
hiring_manager: yurisagalov; similarity_score: 0.73749
hiring_manager: CurtHagenlocher; similarity_score: 0.71950
hiring_manager: lgsilver; similarity_score: 0.68603
hiring_manager: dblock; similarity_score: 0.66292
hiring_manager: hungryblank; similarity_score: 0.66291
hiring_manager: jimmyrocks; similarity_score: 0.66291
hiring_manager: tortillasauce; similarity_score: 0.66291
hiring_manager: merinid; similarity_score: 0.65555
hiring_manager: mjhea0; similarity_score: 0.65555
hiring_manager: nicholaides; similarity_score: 0.64129
hiring_manager: mattculbreth; similarity_score: 0.64129
hiring_manager: acudmore; similarity_score: 0.64129
hiring_manager: meifamous; similarity_score: 0.62765
hiring_manager: gshahlot; similarity_score: 0.62765
hiring_manager: robhunter; similarity_score: 0.62105
hiring_manager: thisjody; similarity_score: 0.60824
hiring_manager: jack7890; similarity_score: 0.60203
hiring_manager: samg; similarity_score: 0.60203
hiring_manager: brandnewlow; similarity_score: 0.59595
hiring_manager: odiroot; similarity_score: 0.59595
hiring_manager: thehar; similarity_score: 0.59595
hiring_manager: ehartsuyker; similarity_score: 0.59595
hiring_manager: k1w1; similarity_score: 0.58999
hiring_manager: murtza; similarity_score: 0.58415
hiring_manager: jevans; similarity_score: 0.57842
hiring_manager: khaki54; similarity_score: 0.57842
hiring_manager: nathanh; similarity_score: 0.56730
hiring_manager: nerdz; similarity_score: 0.56730
hiring_manager: tomblomfield; similarity_score: 0.55659
hiring_manager: 7parkdata; similarity_score: 0.55659
hiring_manager: jauntvr_amy; similarity_score: 0.55659
hiring_manager: mazzarello; similarity_score: 0.54629
hiring_manager: DustinCalim; similarity_score: 0.54628
hiring_manager: macrosak; similarity_score: 0.54128
hiring_manager: gavanwilhite; similarity_score: 0.54127
hiring_manager: AndroidJedi; similarity_score: 0.53152
hiring_manager: pierreant_p; similarity_score: 0.53152
hiring_manager: mazerj; similarity_score: 0.52678
hiring_manager: martidumas; similarity_score: 0.52677
hiring_manager: Tarang; similarity_score: 0.52212
hiring_manager: samingrassia; similarity_score: 0.52211
hiring_manager: chrisdl; similarity_score: 0.52211
hiring_manager: scanr; similarity_score: 0.51754
hiring_manager: ptlkitccat; similarity_score: 0.50861
hiring_manager: vimeojobs; similarity_score: 0.50861
hiring_manager: kevinmchugh; similarity_score: 0.50861
hiring_manager: yegg; similarity_score: 0.49999
hiring_manager: peawee; similarity_score: 0.49999
hiring_manager: martinlanden; similarity_score: 0.49579
hiring_manager: qwerpoiuty; similarity_score: 0.49578
hiring_manager: frb; similarity_score: 0.49578
hiring_manager: westi; similarity_score: 0.49166
hiring_manager: lamplightr; similarity_score: 0.49166
hiring_manager: logotype; similarity_score: 0.49166
hiring_manager: QTtech; similarity_score: 0.49165
hiring_manager: jconnolly; similarity_score: 0.48360
hiring_manager: workmarket; similarity_score: 0.48359
hiring_manager: nahidalam; similarity_score: 0.48359
hiring_manager: margiexu; similarity_score: 0.47967
hiring_manager: robertpohl; similarity_score: 0.47967
hiring_manager: hazzadous; similarity_score: 0.47579
hiring_manager: kiyoto; similarity_score: 0.47579
hiring_manager: demac; similarity_score: 0.47579
hiring_manager: feverishaaron; similarity_score: 0.47199
hiring_manager: arthurgibson; similarity_score: 0.47199
hiring_manager: a5huynh; similarity_score: 0.46824
hiring_manager: scidev; similarity_score: 0.46824
hiring_manager: kenrose; similarity_score: 0.46824
hiring_manager: ryan_f; similarity_score: 0.46824
hiring_manager: lennies; similarity_score: 0.46824
hiring_manager: johnballjibe; similarity_score: 0.46456
hiring_manager: joe_fro; similarity_score: 0.46456
hiring_manager: morgante; similarity_score: 0.46455
hiring_manager: andrewlin; similarity_score: 0.46093
hiring_manager: saucelabs; similarity_score: 0.46093
hiring_manager: pzearfoss; similarity_score: 0.46093
hiring_manager: austinhallock; similarity_score: 0.46093
hiring_manager: Rodi; similarity_score: 0.45736
hiring_manager: allbombs; similarity_score: 0.45736
hiring_manager: joekur; similarity_score: 0.45735
hiring_manager: jscalisi; similarity_score: 0.45735
hiring_manager: cpenner461; similarity_score: 0.45735
hiring_manager: ben-deskpro; similarity_score: 0.45735
hiring_manager: drc37; similarity_score: 0.45038
hiring_manager: pkrein; similarity_score: 0.44360
hiring_manager: jasoncartwright; similarity_score: 0.44360
hiring_manager: transitorykris; similarity_score: 0.44359
hiring_manager: wittedhaddock; similarity_score: 0.44029
hiring_manager: dmritard96; similarity_score: 0.43703
hiring_manager: sadadar; similarity_score: 0.43703
hiring_manager: USNetizen; similarity_score: 0.43703
hiring_manager: adamalix; similarity_score: 0.43382
hiring_manager: tristanz; similarity_score: 0.43381
hiring_manager: wadenick; similarity_score: 0.43065
hiring_manager: StefanBill; similarity_score: 0.42753
hiring_manager: mrw34; similarity_score: 0.42752
hiring_manager: salar; similarity_score: 0.42445
hiring_manager: drp; similarity_score: 0.42445
hiring_manager: chris_raptr; similarity_score: 0.42445
hiring_manager: robg; similarity_score: 0.42142
hiring_manager: hmpc; similarity_score: 0.42142
hiring_manager: kdavari; similarity_score: 0.41549
hiring_manager: ben336; similarity_score: 0.41548
hiring_manager: geori; similarity_score: 0.41257
hiring_manager: erichurkman; similarity_score: 0.40971
hiring_manager: jsnook; similarity_score: 0.40971
hiring_manager: tylersakats; similarity_score: 0.40689
hiring_manager: Renat; similarity_score: 0.40410
hiring_manager: madjack74; similarity_score: 0.40410
hiring_manager: trentellingsen; similarity_score: 0.40135
hiring_manager: marybheine; similarity_score: 0.39864
hiring_manager: machinezone; similarity_score: 0.39597
hiring_manager: ebildsten; similarity_score: 0.39597
hiring_manager: pallinder; similarity_score: 0.39597
hiring_manager: calpaterson; similarity_score: 0.39596
hiring_manager: zacharypinter; similarity_score: 0.39596
hiring_manager: RaizlabsTalent; similarity_score: 0.39332
hiring_manager: gshx; similarity_score: 0.38815
hiring_manager: rememberlenny; similarity_score: 0.38815
hiring_manager: THSK; similarity_score: 0.38815
hiring_manager: SendGrid; similarity_score: 0.38815
hiring_manager: PhantomPhreak; similarity_score: 0.38815
hiring_manager: samirez; similarity_score: 0.38814
hiring_manager: bacheson1293; similarity_score: 0.38561
hiring_manager: ssk2; similarity_score: 0.38310
hiring_manager: egillie; similarity_score: 0.38310
hiring_manager: davidknezevic; similarity_score: 0.37579
hiring_manager: bladedawg; similarity_score: 0.37578
hiring_manager: jonhearty; similarity_score: 0.37106
hiring_manager: tyoung; similarity_score: 0.37106
hiring_manager: raxnet; similarity_score: 0.36874
hiring_manager: sam; similarity_score: 0.36874
hiring_manager: mac14; similarity_score: 0.36645
hiring_manager: chrisconley; similarity_score: 0.36645
hiring_manager: BornInTheUSSR; similarity_score: 0.36645
hiring_manager: agazso; similarity_score: 0.36645
hiring_manager: gsiener; similarity_score: 0.36645
hiring_manager: Theranos; similarity_score: 0.36419
hiring_manager: rskinner; similarity_score: 0.36418
hiring_manager: asolove; similarity_score: 0.36195
hiring_manager: pashabitz; similarity_score: 0.35975
hiring_manager: doctoboggan; similarity_score: 0.35975
hiring_manager: meaydinli; similarity_score: 0.35975
hiring_manager: cj; similarity_score: 0.35974
hiring_manager: knowtheory; similarity_score: 0.35757
