hiring_manager: vseloved; similarity_score: 0.96295
hiring_manager: chad_strategic; similarity_score: 0.94545
hiring_manager: owainlewis; similarity_score: 0.85245
hiring_manager: razvvan; similarity_score: 0.83870
hiring_manager: redesignibm; similarity_score: 0.79999
hiring_manager: omarforgotpwd; similarity_score: 0.79999
hiring_manager: bnr; similarity_score: 0.76470
hiring_manager: andy; similarity_score: 0.74285
hiring_manager: ononoma; similarity_score: 0.72221
hiring_manager: lowglow; similarity_score: 0.72221
hiring_manager: yurisagalov; similarity_score: 0.69333
hiring_manager: CurtHagenlocher; similarity_score: 0.68420
hiring_manager: lgsilver; similarity_score: 0.64999
hiring_manager: hungryblank; similarity_score: 0.64196
hiring_manager: nicholaides; similarity_score: 0.62650
hiring_manager: dblock; similarity_score: 0.62649
hiring_manager: mjhea0; similarity_score: 0.61904
hiring_manager: merinid; similarity_score: 0.61903
hiring_manager: gshahlot; similarity_score: 0.61175
hiring_manager: tortillasauce; similarity_score: 0.61175
hiring_manager: acudmore; similarity_score: 0.60464
hiring_manager: jimmyrocks; similarity_score: 0.59090
hiring_manager: meifamous; similarity_score: 0.59090
hiring_manager: robhunter; similarity_score: 0.59090
hiring_manager: mattculbreth; similarity_score: 0.58426
hiring_manager: k1w1; similarity_score: 0.57142
hiring_manager: brandnewlow; similarity_score: 0.57142
hiring_manager: thisjody; similarity_score: 0.57142
hiring_manager: murtza; similarity_score: 0.57141
hiring_manager: thehar; similarity_score: 0.56521
hiring_manager: samg; similarity_score: 0.56520
hiring_manager: odiroot; similarity_score: 0.54166
hiring_manager: jack7890; similarity_score: 0.54166
hiring_manager: jevans; similarity_score: 0.54165
hiring_manager: khaki54; similarity_score: 0.53607
hiring_manager: ehartsuyker; similarity_score: 0.53607
hiring_manager: nathanh; similarity_score: 0.53060
hiring_manager: DustinCalim; similarity_score: 0.53060
hiring_manager: tomblomfield; similarity_score: 0.51999
hiring_manager: macrosak; similarity_score: 0.51999
hiring_manager: nerdz; similarity_score: 0.50979
hiring_manager: 7parkdata; similarity_score: 0.50485
hiring_manager: jauntvr_amy; similarity_score: 0.50484
hiring_manager: gavanwilhite; similarity_score: 0.50484
hiring_manager: AndroidJedi; similarity_score: 0.49999
hiring_manager: vimeojobs; similarity_score: 0.49056
hiring_manager: mazzarello; similarity_score: 0.49056
hiring_manager: Tarang; similarity_score: 0.48597
hiring_manager: samingrassia; similarity_score: 0.48597
hiring_manager: pierreant_p; similarity_score: 0.48597
hiring_manager: mazerj; similarity_score: 0.48147
hiring_manager: martidumas; similarity_score: 0.48147
hiring_manager: scanr; similarity_score: 0.47706
hiring_manager: chrisdl; similarity_score: 0.47705
hiring_manager: ptlkitccat; similarity_score: 0.47271
