hiring_manager: vseloved; similarity_score: 0.96152
hiring_manager: chad_strategic; similarity_score: 0.94339
hiring_manager: owainlewis; similarity_score: 0.83332
hiring_manager: razvvan; similarity_score: 0.83332
hiring_manager: omarforgotpwd; similarity_score: 0.79364
hiring_manager: redesignibm; similarity_score: 0.78124
hiring_manager: bnr; similarity_score: 0.75757
hiring_manager: ononoma; similarity_score: 0.72463
hiring_manager: andy; similarity_score: 0.72463
hiring_manager: yurisagalov; similarity_score: 0.70422
hiring_manager: lowglow; similarity_score: 0.68492
hiring_manager: CurtHagenlocher; similarity_score: 0.66665
hiring_manager: lgsilver; similarity_score: 0.64102
hiring_manager: hungryblank; similarity_score: 0.63290
hiring_manager: dblock; similarity_score: 0.61728
hiring_manager: tortillasauce; similarity_score: 0.61727
hiring_manager: merinid; similarity_score: 0.61727
hiring_manager: gshahlot; similarity_score: 0.60240
hiring_manager: jimmyrocks; similarity_score: 0.60240
hiring_manager: mjhea0; similarity_score: 0.60240
hiring_manager: nicholaides; similarity_score: 0.60240
hiring_manager: acudmore; similarity_score: 0.59523
hiring_manager: meifamous; similarity_score: 0.58139
hiring_manager: robhunter; similarity_score: 0.58138
hiring_manager: mattculbreth; similarity_score: 0.57470
hiring_manager: thehar; similarity_score: 0.55555
hiring_manager: samg; similarity_score: 0.55555
hiring_manager: thisjody; similarity_score: 0.55555
hiring_manager: odiroot; similarity_score: 0.54944
hiring_manager: k1w1; similarity_score: 0.54944
hiring_manager: brandnewlow; similarity_score: 0.54944
hiring_manager: murtza; similarity_score: 0.53762
hiring_manager: ehartsuyker; similarity_score: 0.53762
hiring_manager: jevans; similarity_score: 0.53762
hiring_manager: khaki54; similarity_score: 0.52631
hiring_manager: jack7890; similarity_score: 0.52631
hiring_manager: nerdz; similarity_score: 0.52082
hiring_manager: DustinCalim; similarity_score: 0.51546
hiring_manager: jauntvr_amy; similarity_score: 0.51020
hiring_manager: nathanh; similarity_score: 0.51019
hiring_manager: tomblomfield; similarity_score: 0.50504
hiring_manager: gavanwilhite; similarity_score: 0.50504
hiring_manager: 7parkdata; similarity_score: 0.49504
hiring_manager: macrosak; similarity_score: 0.49504
hiring_manager: mazzarello; similarity_score: 0.48076
hiring_manager: AndroidJedi; similarity_score: 0.48076
hiring_manager: Tarang; similarity_score: 0.48076
hiring_manager: mazerj; similarity_score: 0.47618
hiring_manager: pierreant_p; similarity_score: 0.47618
hiring_manager: martidumas; similarity_score: 0.47169
hiring_manager: chrisdl; similarity_score: 0.46728
hiring_manager: scanr; similarity_score: 0.46728
hiring_manager: vimeojobs; similarity_score: 0.46728
hiring_manager: samingrassia; similarity_score: 0.46728
hiring_manager: ptlkitccat; similarity_score: 0.46296
hiring_manager: peawee; similarity_score: 0.45870
hiring_manager: yegg; similarity_score: 0.45453
hiring_manager: westi; similarity_score: 0.45453
hiring_manager: logotype; similarity_score: 0.45453
hiring_manager: qwerpoiuty; similarity_score: 0.45453
hiring_manager: kevinmchugh; similarity_score: 0.45044
hiring_manager: nahidalam; similarity_score: 0.44642
hiring_manager: frb; similarity_score: 0.44642
hiring_manager: margiexu; similarity_score: 0.44246
hiring_manager: QTtech; similarity_score: 0.44246
hiring_manager: martinlanden; similarity_score: 0.43859
hiring_manager: robertpohl; similarity_score: 0.43859
hiring_manager: kiyoto; similarity_score: 0.43477
hiring_manager: lennies; similarity_score: 0.43477
hiring_manager: lamplightr; similarity_score: 0.43477
hiring_manager: saucelabs; similarity_score: 0.43477
hiring_manager: hazzadous; similarity_score: 0.43103
hiring_manager: morgante; similarity_score: 0.43103
hiring_manager: jconnolly; similarity_score: 0.43102
hiring_manager: scidev; similarity_score: 0.42372
hiring_manager: ryan_f; similarity_score: 0.42372
hiring_manager: arthurgibson; similarity_score: 0.42372
hiring_manager: a5huynh; similarity_score: 0.42016
hiring_manager: joekur; similarity_score: 0.42016
hiring_manager: johnballjibe; similarity_score: 0.42016
hiring_manager: jscalisi; similarity_score: 0.42016
hiring_manager: workmarket; similarity_score: 0.42016
hiring_manager: andrewlin; similarity_score: 0.42016
hiring_manager: allbombs; similarity_score: 0.42016
hiring_manager: kenrose; similarity_score: 0.41666
hiring_manager: austinhallock; similarity_score: 0.41666
hiring_manager: demac; similarity_score: 0.41665
hiring_manager: feverishaaron; similarity_score: 0.41665
hiring_manager: cpenner461; similarity_score: 0.41322
hiring_manager: pzearfoss; similarity_score: 0.40982
hiring_manager: Rodi; similarity_score: 0.40982
hiring_manager: drc37; similarity_score: 0.40650
hiring_manager: joe_fro; similarity_score: 0.40649
hiring_manager: wittedhaddock; similarity_score: 0.39999
hiring_manager: jasoncartwright; similarity_score: 0.39999
hiring_manager: transitorykris; similarity_score: 0.39999
hiring_manager: USNetizen; similarity_score: 0.39999
hiring_manager: adamalix; similarity_score: 0.39062
hiring_manager: pkrein; similarity_score: 0.39061
hiring_manager: ben-deskpro; similarity_score: 0.38759
hiring_manager: chris_raptr; similarity_score: 0.38758
hiring_manager: tristanz; similarity_score: 0.38167
hiring_manager: salar; similarity_score: 0.38167
hiring_manager: mrw34; similarity_score: 0.38167
hiring_manager: kdavari; similarity_score: 0.38167
hiring_manager: drp; similarity_score: 0.38166
hiring_manager: sadadar; similarity_score: 0.38166
hiring_manager: wadenick; similarity_score: 0.37878
hiring_manager: dmritard96; similarity_score: 0.37878
hiring_manager: ben336; similarity_score: 0.37878
hiring_manager: robg; similarity_score: 0.37593
hiring_manager: hmpc; similarity_score: 0.37312
hiring_manager: geori; similarity_score: 0.37312
hiring_manager: StefanBill; similarity_score: 0.36496
hiring_manager: erichurkman; similarity_score: 0.35971
hiring_manager: trentellingsen; similarity_score: 0.35971
hiring_manager: machinezone; similarity_score: 0.35971
hiring_manager: jsnook; similarity_score: 0.35970
hiring_manager: RaizlabsTalent; similarity_score: 0.35970
hiring_manager: pallinder; similarity_score: 0.35713
hiring_manager: Renat; similarity_score: 0.35460
hiring_manager: ebildsten; similarity_score: 0.35460
hiring_manager: rememberlenny; similarity_score: 0.34964
hiring_manager: tylersakats; similarity_score: 0.34721
hiring_manager: madjack74; similarity_score: 0.34721
hiring_manager: bladedawg; similarity_score: 0.34721
hiring_manager: SendGrid; similarity_score: 0.34482
hiring_manager: PhantomPhreak; similarity_score: 0.34482
hiring_manager: calpaterson; similarity_score: 0.34482
hiring_manager: zacharypinter; similarity_score: 0.34246
hiring_manager: marybheine; similarity_score: 0.34246
hiring_manager: davidknezevic; similarity_score: 0.34013
hiring_manager: samirez; similarity_score: 0.34013
hiring_manager: ssk2; similarity_score: 0.34013
hiring_manager: gshx; similarity_score: 0.33783
hiring_manager: egillie; similarity_score: 0.33783
hiring_manager: THSK; similarity_score: 0.33783
hiring_manager: bacheson1293; similarity_score: 0.33556
hiring_manager: chrisconley; similarity_score: 0.33111
hiring_manager: mac14; similarity_score: 0.32894
hiring_manager: jonhearty; similarity_score: 0.32894
hiring_manager: BornInTheUSSR; similarity_score: 0.32679
hiring_manager: raxnet; similarity_score: 0.32679
hiring_manager: meaydinli; similarity_score: 0.32678
hiring_manager: tyoung; similarity_score: 0.32466
hiring_manager: malyk; similarity_score: 0.32257
hiring_manager: agazso; similarity_score: 0.32050
hiring_manager: sam; similarity_score: 0.32050
hiring_manager: rskinner; similarity_score: 0.31847
hiring_manager: asolove; similarity_score: 0.31846
hiring_manager: gsiener; similarity_score: 0.31846
hiring_manager: TEVO_throwaway; similarity_score: 0.31645
hiring_manager: pashabitz; similarity_score: 0.31645
hiring_manager: swilson7; similarity_score: 0.31644
hiring_manager: knowtheory; similarity_score: 0.31446
hiring_manager: mariusz331; similarity_score: 0.31445
hiring_manager: escherize; similarity_score: 0.31249
hiring_manager: purephase; similarity_score: 0.31249
hiring_manager: Theranos; similarity_score: 0.31055
hiring_manager: olivercameron; similarity_score: 0.31055
hiring_manager: jtoberon; similarity_score: 0.31055
hiring_manager: cj; similarity_score: 0.30864
hiring_manager: FreshPuzzles; similarity_score: 0.30863
hiring_manager: sinak; similarity_score: 0.30863
hiring_manager: DenisM; similarity_score: 0.30863
hiring_manager: jdawe; similarity_score: 0.30863
hiring_manager: mdu; similarity_score: 0.30674
hiring_manager: lrc1717; similarity_score: 0.30487
hiring_manager: evaneykelen; similarity_score: 0.30487
hiring_manager: hywel; similarity_score: 0.30487
hiring_manager: doctoboggan; similarity_score: 0.30486
hiring_manager: temuze; similarity_score: 0.30302
hiring_manager: masylum; similarity_score: 0.30302
hiring_manager: mandoescamilla; similarity_score: 0.30120
