hiring_manager: vseloved; similarity_score: 0.98019
hiring_manager: chad_strategic; similarity_score: 0.98019
hiring_manager: owainlewis; similarity_score: 0.94284
hiring_manager: razvvan; similarity_score: 0.91666
hiring_manager: redesignibm; similarity_score: 0.90825
hiring_manager: omarforgotpwd; similarity_score: 0.89189
hiring_manager: bnr; similarity_score: 0.86841
hiring_manager: andy; similarity_score: 0.86086
hiring_manager: yurisagalov; similarity_score: 0.85344
hiring_manager: CurtHagenlocher; similarity_score: 0.83192
hiring_manager: ononoma; similarity_score: 0.83192
hiring_manager: lowglow; similarity_score: 0.81817
hiring_manager: mjhea0; similarity_score: 0.80487
hiring_manager: nicholaides; similarity_score: 0.79199
hiring_manager: lgsilver; similarity_score: 0.79199
hiring_manager: hungryblank; similarity_score: 0.78571
hiring_manager: dblock; similarity_score: 0.78570
hiring_manager: mattculbreth; similarity_score: 0.78570
hiring_manager: meifamous; similarity_score: 0.77952
hiring_manager: tortillasauce; similarity_score: 0.77951
hiring_manager: merinid; similarity_score: 0.77343
hiring_manager: gshahlot; similarity_score: 0.76744
hiring_manager: jimmyrocks; similarity_score: 0.76153
hiring_manager: acudmore; similarity_score: 0.76152
hiring_manager: k1w1; similarity_score: 0.75571
hiring_manager: odiroot; similarity_score: 0.74999
hiring_manager: thisjody; similarity_score: 0.74435
hiring_manager: robhunter; similarity_score: 0.73880
hiring_manager: samg; similarity_score: 0.73879
hiring_manager: ehartsuyker; similarity_score: 0.73332
hiring_manager: jack7890; similarity_score: 0.73332
hiring_manager: khaki54; similarity_score: 0.73332
hiring_manager: thehar; similarity_score: 0.72793
hiring_manager: jevans; similarity_score: 0.72793
hiring_manager: brandnewlow; similarity_score: 0.72262
hiring_manager: nathanh; similarity_score: 0.71738
hiring_manager: murtza; similarity_score: 0.71222
hiring_manager: nerdz; similarity_score: 0.71222
hiring_manager: chrisdl; similarity_score: 0.70713
hiring_manager: tomblomfield; similarity_score: 0.69718
hiring_manager: 7parkdata; similarity_score: 0.69230
hiring_manager: gavanwilhite; similarity_score: 0.69230
hiring_manager: DustinCalim; similarity_score: 0.69230
