hiring_manager: vseloved; similarity_score: 0.92307
hiring_manager: chad_strategic; similarity_score: 0.85713
hiring_manager: owainlewis; similarity_score: 0.72726
hiring_manager: razvvan; similarity_score: 0.70588
hiring_manager: redesignibm; similarity_score: 0.61538
hiring_manager: omarforgotpwd; similarity_score: 0.59999
hiring_manager: bnr; similarity_score: 0.58535
hiring_manager: andy; similarity_score: 0.54544
hiring_manager: ononoma; similarity_score: 0.52173
hiring_manager: yurisagalov; similarity_score: 0.51063
hiring_manager: lowglow; similarity_score: 0.48978
hiring_manager: CurtHagenlocher; similarity_score: 0.47058
hiring_manager: hungryblank; similarity_score: 0.42856
hiring_manager: dblock; similarity_score: 0.42105
hiring_manager: acudmore; similarity_score: 0.42104
hiring_manager: lgsilver; similarity_score: 0.42104
hiring_manager: nicholaides; similarity_score: 0.41378
hiring_manager: gshahlot; similarity_score: 0.39999
hiring_manager: merinid; similarity_score: 0.39999
hiring_manager: mjhea0; similarity_score: 0.39999
hiring_manager: tortillasauce; similarity_score: 0.39344
hiring_manager: jimmyrocks; similarity_score: 0.38709
hiring_manager: mattculbreth; similarity_score: 0.38095
hiring_manager: robhunter; similarity_score: 0.37499
hiring_manager: meifamous; similarity_score: 0.36363
hiring_manager: brandnewlow; similarity_score: 0.35294
hiring_manager: thisjody; similarity_score: 0.35293
hiring_manager: samg; similarity_score: 0.35293
hiring_manager: murtza; similarity_score: 0.34782
hiring_manager: k1w1; similarity_score: 0.34782
hiring_manager: thehar; similarity_score: 0.34782
hiring_manager: odiroot; similarity_score: 0.34285
hiring_manager: ehartsuyker; similarity_score: 0.34284
hiring_manager: khaki54; similarity_score: 0.33333
hiring_manager: jevans; similarity_score: 0.33333
hiring_manager: jack7890; similarity_score: 0.32876
hiring_manager: nathanh; similarity_score: 0.32875
hiring_manager: nerdz; similarity_score: 0.32431
hiring_manager: tomblomfield; similarity_score: 0.31999
hiring_manager: DustinCalim; similarity_score: 0.31578
hiring_manager: macrosak; similarity_score: 0.31578
hiring_manager: jauntvr_amy; similarity_score: 0.31168
hiring_manager: 7parkdata; similarity_score: 0.31168
hiring_manager: gavanwilhite; similarity_score: 0.30378
hiring_manager: Tarang; similarity_score: 0.29999
hiring_manager: pierreant_p; similarity_score: 0.29629
hiring_manager: AndroidJedi; similarity_score: 0.29267
hiring_manager: mazerj; similarity_score: 0.28915
hiring_manager: martidumas; similarity_score: 0.28915
hiring_manager: samingrassia; similarity_score: 0.28571
hiring_manager: chrisdl; similarity_score: 0.28570
hiring_manager: mazzarello; similarity_score: 0.28570
hiring_manager: vimeojobs; similarity_score: 0.27906
hiring_manager: scanr; similarity_score: 0.27906
hiring_manager: ptlkitccat; similarity_score: 0.27906
hiring_manager: qwerpoiuty; similarity_score: 0.27585
hiring_manager: kevinmchugh; similarity_score: 0.27272
hiring_manager: peawee; similarity_score: 0.26965
hiring_manager: martinlanden; similarity_score: 0.26666
hiring_manager: yegg; similarity_score: 0.26666
hiring_manager: logotype; similarity_score: 0.26665
hiring_manager: margiexu; similarity_score: 0.26373
hiring_manager: frb; similarity_score: 0.26372
hiring_manager: lamplightr; similarity_score: 0.26086
hiring_manager: westi; similarity_score: 0.26086
hiring_manager: nahidalam; similarity_score: 0.26086
hiring_manager: QTtech; similarity_score: 0.25806
hiring_manager: robertpohl; similarity_score: 0.25805
hiring_manager: kiyoto; similarity_score: 0.25531
hiring_manager: hazzadous; similarity_score: 0.25262
hiring_manager: scidev; similarity_score: 0.24999
hiring_manager: austinhallock; similarity_score: 0.24999
hiring_manager: workmarket; similarity_score: 0.24999
hiring_manager: jconnolly; similarity_score: 0.24999
hiring_manager: lennies; similarity_score: 0.24999
hiring_manager: arthurgibson; similarity_score: 0.24999
hiring_manager: jscalisi; similarity_score: 0.24999
hiring_manager: feverishaaron; similarity_score: 0.24742
hiring_manager: a5huynh; similarity_score: 0.24742
hiring_manager: andrewlin; similarity_score: 0.24742
hiring_manager: kenrose; similarity_score: 0.24741
hiring_manager: saucelabs; similarity_score: 0.24741
hiring_manager: morgante; similarity_score: 0.24489
hiring_manager: johnballjibe; similarity_score: 0.24242
hiring_manager: pzearfoss; similarity_score: 0.24242
hiring_manager: demac; similarity_score: 0.24241
hiring_manager: ryan_f; similarity_score: 0.24241
hiring_manager: allbombs; similarity_score: 0.23999
hiring_manager: Rodi; similarity_score: 0.23762
hiring_manager: cpenner461; similarity_score: 0.23762
hiring_manager: joekur; similarity_score: 0.23761
hiring_manager: pkrein; similarity_score: 0.23076
hiring_manager: joe_fro; similarity_score: 0.23076
hiring_manager: wittedhaddock; similarity_score: 0.22856
hiring_manager: jasoncartwright; similarity_score: 0.22856
hiring_manager: transitorykris; similarity_score: 0.22856
hiring_manager: drc37; similarity_score: 0.22856
hiring_manager: USNetizen; similarity_score: 0.22856
hiring_manager: adamalix; similarity_score: 0.22640
hiring_manager: ben-deskpro; similarity_score: 0.22429
hiring_manager: dmritard96; similarity_score: 0.22222
hiring_manager: mrw34; similarity_score: 0.22017
hiring_manager: wadenick; similarity_score: 0.22017
hiring_manager: drp; similarity_score: 0.21817
hiring_manager: chris_raptr; similarity_score: 0.21817
hiring_manager: hmpc; similarity_score: 0.21621
hiring_manager: sadadar; similarity_score: 0.21621
hiring_manager: salar; similarity_score: 0.21620
hiring_manager: robg; similarity_score: 0.21428
hiring_manager: tristanz; similarity_score: 0.21238
hiring_manager: kdavari; similarity_score: 0.21238
hiring_manager: ben336; similarity_score: 0.21238
hiring_manager: trentellingsen; similarity_score: 0.21238
hiring_manager: erichurkman; similarity_score: 0.20688
hiring_manager: geori; similarity_score: 0.20688
hiring_manager: jsnook; similarity_score: 0.20338
hiring_manager: Renat; similarity_score: 0.20167
hiring_manager: tylersakats; similarity_score: 0.20167
hiring_manager: StefanBill; similarity_score: 0.19999
hiring_manager: RaizlabsTalent; similarity_score: 0.19999
hiring_manager: machinezone; similarity_score: 0.19834
hiring_manager: madjack74; similarity_score: 0.19833
hiring_manager: pallinder; similarity_score: 0.19833
hiring_manager: ebildsten; similarity_score: 0.19833
hiring_manager: calpaterson; similarity_score: 0.19512
hiring_manager: PhantomPhreak; similarity_score: 0.19511
hiring_manager: samirez; similarity_score: 0.19354
hiring_manager: marybheine; similarity_score: 0.19199
hiring_manager: zacharypinter; similarity_score: 0.19047
hiring_manager: rememberlenny; similarity_score: 0.19047
hiring_manager: SendGrid; similarity_score: 0.19047
hiring_manager: bacheson1293; similarity_score: 0.18897
hiring_manager: davidknezevic; similarity_score: 0.18897
hiring_manager: egillie; similarity_score: 0.18897
hiring_manager: bladedawg; similarity_score: 0.18896
hiring_manager: gshx; similarity_score: 0.18749
hiring_manager: THSK; similarity_score: 0.18604
hiring_manager: mac14; similarity_score: 0.18181
hiring_manager: tyoung; similarity_score: 0.18181
hiring_manager: ssk2; similarity_score: 0.18181
hiring_manager: jonhearty; similarity_score: 0.18181
hiring_manager: agazso; similarity_score: 0.18045
hiring_manager: raxnet; similarity_score: 0.18044
hiring_manager: sam; similarity_score: 0.18044
hiring_manager: BornInTheUSSR; similarity_score: 0.17910
hiring_manager: meaydinli; similarity_score: 0.17777
hiring_manager: pashabitz; similarity_score: 0.17777
hiring_manager: chrisconley; similarity_score: 0.17777
hiring_manager: malyk; similarity_score: 0.17776
hiring_manager: asolove; similarity_score: 0.17646
hiring_manager: rskinner; similarity_score: 0.17646
hiring_manager: gsiener; similarity_score: 0.17646
hiring_manager: swilson7; similarity_score: 0.17391
hiring_manager: Theranos; similarity_score: 0.17390
hiring_manager: escherize; similarity_score: 0.17266
hiring_manager: mariusz331; similarity_score: 0.17142
hiring_manager: knowtheory; similarity_score: 0.17142
hiring_manager: FreshPuzzles; similarity_score: 0.17142
hiring_manager: TEVO_throwaway; similarity_score: 0.17141
hiring_manager: hywel; similarity_score: 0.17020
hiring_manager: cj; similarity_score: 0.17020
hiring_manager: sinak; similarity_score: 0.16900
hiring_manager: doctoboggan; similarity_score: 0.16900
hiring_manager: olivercameron; similarity_score: 0.16782
hiring_manager: temuze; similarity_score: 0.16782
hiring_manager: DenisM; similarity_score: 0.16782
hiring_manager: jtoberon; similarity_score: 0.16782
hiring_manager: jdawe; similarity_score: 0.16666
hiring_manager: squirrel; similarity_score: 0.16666
hiring_manager: mdu; similarity_score: 0.16666
hiring_manager: lrc1717; similarity_score: 0.16551
hiring_manager: purephase; similarity_score: 0.16438
hiring_manager: nilsbunger; similarity_score: 0.16437
hiring_manager: evaneykelen; similarity_score: 0.16437
hiring_manager: masylum; similarity_score: 0.16326
hiring_manager: Jobsatgraze; similarity_score: 0.16326
hiring_manager: kevinschumacher; similarity_score: 0.16326
hiring_manager: sv123; similarity_score: 0.16326
hiring_manager: Peroni; similarity_score: 0.16326
hiring_manager: jluan; similarity_score: 0.16325
hiring_manager: martian; similarity_score: 0.16215
hiring_manager: Sarean; similarity_score: 0.16215
hiring_manager: jamieiles; similarity_score: 0.16215
hiring_manager: mandoescamilla; similarity_score: 0.16106
hiring_manager: vinceguidry; similarity_score: 0.16106
hiring_manager: alexose; similarity_score: 0.15999
hiring_manager: alain_gilbert; similarity_score: 0.15999
hiring_manager: wbobeirne; similarity_score: 0.15999
hiring_manager: yjkogan; similarity_score: 0.15999
hiring_manager: twymer; similarity_score: 0.15893
hiring_manager: eugeneiiim; similarity_score: 0.15789
hiring_manager: MattfromHall; similarity_score: 0.15584
hiring_manager: luisrudge; similarity_score: 0.15584
hiring_manager: grigory; similarity_score: 0.15583
hiring_manager: adamwiggins; similarity_score: 0.15583
hiring_manager: jeffdn; similarity_score: 0.15583
hiring_manager: manoa; similarity_score: 0.15583
hiring_manager: olegp; similarity_score: 0.15583
hiring_manager: wdewind; similarity_score: 0.15583
hiring_manager: jasoncrawford; similarity_score: 0.15483
hiring_manager: illscience; similarity_score: 0.15482
hiring_manager: diggan; similarity_score: 0.15482
hiring_manager: bgriggs1; similarity_score: 0.15482
hiring_manager: Jeffrey903; similarity_score: 0.15384
hiring_manager: nschuett; similarity_score: 0.15286
hiring_manager: uwemaurer; similarity_score: 0.15286
hiring_manager: zmillman; similarity_score: 0.15285
hiring_manager: sstevens13; similarity_score: 0.15189
hiring_manager: Andrew_Metail; similarity_score: 0.15189
hiring_manager: infer; similarity_score: 0.15189
hiring_manager: brendan_gill; similarity_score: 0.15188
hiring_manager: Jhaney34; similarity_score: 0.15093
hiring_manager: StackCommerce; similarity_score: 0.14999
hiring_manager: blo; similarity_score: 0.14999
hiring_manager: VicinitasTech; similarity_score: 0.14999
hiring_manager: hafabnew; similarity_score: 0.14906
hiring_manager: button; similarity_score: 0.14906
hiring_manager: rs; similarity_score: 0.14906
hiring_manager: joshyeager; similarity_score: 0.14814
hiring_manager: FLGMwt; similarity_score: 0.14814
hiring_manager: dale-ssc; similarity_score: 0.14723
hiring_manager: krambs; similarity_score: 0.14723
hiring_manager: DLarsen; similarity_score: 0.14633
hiring_manager: thethimble; similarity_score: 0.14633
hiring_manager: eli; similarity_score: 0.14633
hiring_manager: wtvanhest; similarity_score: 0.14544
hiring_manager: scalesolved; similarity_score: 0.14457
hiring_manager: nickbaum; similarity_score: 0.14457
hiring_manager: natgordon; similarity_score: 0.14457
hiring_manager: millchristian; similarity_score: 0.14457
hiring_manager: lipsmack; similarity_score: 0.14457
hiring_manager: fasteddie; similarity_score: 0.14456
hiring_manager: AndrewKemendo; similarity_score: 0.14370
