hiring_manager: vseloved; similarity_score: 0.97646
hiring_manager: chad_strategic; similarity_score: 0.96510
hiring_manager: razvvan; similarity_score: 0.92221
hiring_manager: owainlewis; similarity_score: 0.91208
hiring_manager: bnr; similarity_score: 0.86457
hiring_manager: redesignibm; similarity_score: 0.85566
hiring_manager: omarforgotpwd; similarity_score: 0.85566
hiring_manager: andy; similarity_score: 0.84693
hiring_manager: ononoma; similarity_score: 0.82999
hiring_manager: lowglow; similarity_score: 0.80582
hiring_manager: yurisagalov; similarity_score: 0.80581
hiring_manager: CurtHagenlocher; similarity_score: 0.78301
hiring_manager: lgsilver; similarity_score: 0.78301
hiring_manager: tortillasauce; similarity_score: 0.75453
hiring_manager: merinid; similarity_score: 0.74774
hiring_manager: dblock; similarity_score: 0.74774
hiring_manager: hungryblank; similarity_score: 0.74106
hiring_manager: nicholaides; similarity_score: 0.74106
hiring_manager: gshahlot; similarity_score: 0.73451
hiring_manager: jimmyrocks; similarity_score: 0.73451
hiring_manager: meifamous; similarity_score: 0.73450
hiring_manager: acudmore; similarity_score: 0.72173
hiring_manager: mattculbreth; similarity_score: 0.71551
hiring_manager: mjhea0; similarity_score: 0.71550
hiring_manager: robhunter; similarity_score: 0.70940
hiring_manager: odiroot; similarity_score: 0.69747
hiring_manager: samg; similarity_score: 0.69747
hiring_manager: ehartsuyker; similarity_score: 0.69166
hiring_manager: jevans; similarity_score: 0.68594
hiring_manager: khaki54; similarity_score: 0.68594
hiring_manager: brandnewlow; similarity_score: 0.68594
hiring_manager: thisjody; similarity_score: 0.68594
hiring_manager: k1w1; similarity_score: 0.68032
hiring_manager: murtza; similarity_score: 0.68032
hiring_manager: jack7890; similarity_score: 0.66935
hiring_manager: thehar; similarity_score: 0.66399
hiring_manager: jauntvr_amy; similarity_score: 0.65872
hiring_manager: tomblomfield; similarity_score: 0.65353
hiring_manager: nerdz; similarity_score: 0.64843
hiring_manager: nathanh; similarity_score: 0.64843
hiring_manager: 7parkdata; similarity_score: 0.63358
hiring_manager: DustinCalim; similarity_score: 0.63357
hiring_manager: gavanwilhite; similarity_score: 0.63357
hiring_manager: Tarang; similarity_score: 0.62878
hiring_manager: macrosak; similarity_score: 0.62878
hiring_manager: chrisdl; similarity_score: 0.62878
hiring_manager: AndroidJedi; similarity_score: 0.62878
hiring_manager: samingrassia; similarity_score: 0.62405
hiring_manager: scanr; similarity_score: 0.62405
hiring_manager: mazzarello; similarity_score: 0.61939
hiring_manager: mazerj; similarity_score: 0.60583
hiring_manager: martidumas; similarity_score: 0.60582
hiring_manager: pierreant_p; similarity_score: 0.60582
hiring_manager: peawee; similarity_score: 0.60144
hiring_manager: westi; similarity_score: 0.59712
hiring_manager: logotype; similarity_score: 0.59712
hiring_manager: kevinmchugh; similarity_score: 0.59711
hiring_manager: frb; similarity_score: 0.59711
hiring_manager: ptlkitccat; similarity_score: 0.59285
hiring_manager: QTtech; similarity_score: 0.59285
hiring_manager: jconnolly; similarity_score: 0.58865
hiring_manager: martinlanden; similarity_score: 0.58865
hiring_manager: yegg; similarity_score: 0.58864
hiring_manager: margiexu; similarity_score: 0.58450
hiring_manager: vimeojobs; similarity_score: 0.58449
hiring_manager: qwerpoiuty; similarity_score: 0.58449
hiring_manager: ryan_f; similarity_score: 0.58041
hiring_manager: lamplightr; similarity_score: 0.58041
hiring_manager: lennies; similarity_score: 0.57638
hiring_manager: a5huynh; similarity_score: 0.57638
hiring_manager: robertpohl; similarity_score: 0.57638
hiring_manager: scidev; similarity_score: 0.57241
hiring_manager: kiyoto; similarity_score: 0.57240
hiring_manager: demac; similarity_score: 0.57240
hiring_manager: pzearfoss; similarity_score: 0.56849
hiring_manager: nahidalam; similarity_score: 0.56848
hiring_manager: kenrose; similarity_score: 0.56848
hiring_manager: jscalisi; similarity_score: 0.56848
hiring_manager: hazzadous; similarity_score: 0.56080
hiring_manager: arthurgibson; similarity_score: 0.56080
hiring_manager: saucelabs; similarity_score: 0.56080
hiring_manager: andrewlin; similarity_score: 0.55704
hiring_manager: austinhallock; similarity_score: 0.55704
hiring_manager: johnballjibe; similarity_score: 0.55704
hiring_manager: allbombs; similarity_score: 0.55333
hiring_manager: workmarket; similarity_score: 0.55333
hiring_manager: joekur; similarity_score: 0.55333
hiring_manager: drc37; similarity_score: 0.55332
hiring_manager: joe_fro; similarity_score: 0.54966
hiring_manager: morgante; similarity_score: 0.54966
hiring_manager: feverishaaron; similarity_score: 0.54966
